# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_48	cds	11143	12138	-	BENMGJ_03851	691.0	1.2e-255	1.0	1.0	0.997	VFDB:VFG041091
contig_48	cds	12135	14018	-	BENMGJ_03852	1259.0	0.0	1.0	1.0	0.997	VFDB:VFG041092
contig_48	cds	14034	14528	-	BENMGJ_03853	317.0	7.6e-111	1.0	0.901	0.957	UniRef:UniRef50_A0A2B7MCU0
contig_48	cds	14525	15349	-	BENMGJ_03854	565.0	1.4e-207	1.0	1.0	0.996	VFDB:VFG041094
contig_48	cds	15336	16238	-	BENMGJ_03855	340.0	9.0e-116	1.003	0.977	0.578	UniRef:UniRef50_A0A1I6E0X0
contig_48	cds	16606	19245	+	BENMGJ_03856	1684.0	0.0	1.0	1.0	0.995	VFDB:VFG041096
contig_48	cds	19345	19887	+	BENMGJ_03857	342.0	1.9e-122	1.0	1.0	0.989	VFDB:VFG041097
contig_48	cds	19911	21419	+	BENMGJ_03858	1008.0	0.0	1.0	1.0	0.996	VFDB:VFG041098
contig_48	cds	21472	21873	+	BENMGJ_03859	263.0	2.9e-90	1.105	1.0	0.891	UniRef:UniRef50_P0DW66
contig_48	cds	21845	22270	+	BENMGJ_03860	-	-	-	-	-	-
contig_48	cds	22507	22992	+	BENMGJ_03861	331.0	1.2e-118	1.0	1.0	1.0	VFDB:VFG041100
contig_48	cds	23295	23780	+	BENMGJ_03862	343.0	1.1e-123	1.0	1.0	0.994	VFDB:VFG041101
contig_48	cds	23777	24148	+	BENMGJ_03863	245.0	5.8e-86	0.992	0.961	1.0	VFDB:VFG041102
contig_48	cds	24291	24776	+	BENMGJ_03864	327.0	2.8e-117	1.0	1.0	1.0	VFDB:VFG041103
contig_48	cds	24844	25380	+	BENMGJ_03865	347.0	2.4e-124	1.0	1.0	0.983	VFDB:VFG041104
contig_48	cds	25384	26727	+	BENMGJ_03866	907.0	0.0	1.0	1.0	1.0	VFDB:VFG041105
contig_48	cds	26724	28028	+	BENMGJ_03867	442.0	1.5e-151	0.998	0.962	0.580	UniRef:UniRef50_A0A2N9WUJ1
contig_48	cds	28033	28806	+	BENMGJ_03868	508.0	2.9e-183	1.0	0.945	0.977	UniRef:UniRef50_C0Q6Q0
contig_48	cds	29084	29440	+	BENMGJ_03869	-	-	1.0	0.825	1.0	NCBIProtein:AAL19241.1
contig_48	cds	29474	33343	+	BENMGJ_03870	-	-	1.0	1.0	0.995	NCBIProtein:AKD06957.1
contig_48	cds	33343	34110	+	BENMGJ_03871	553.0	5.8e-201	1.0	0.873	0.988	UniRef:UniRef50_A0A7U9H9E6
contig_48	cds	34153	34623	+	BENMGJ_03872	158.0	4.8e-48	0.949	0.836	0.547	UniRef:UniRef50_Q4KC90
contig_48	cds	34608	35069	+	BENMGJ_03873	254.0	2.6e-86	1.0	1.0	0.797	UniRef:UniRef50_A0A8T5Z5C1
contig_48	cds	35227	35613	+	BENMGJ_03874	258.0	6.7e-91	1.0	0.928	0.992	VFDB:VFG041111
contig_48	cds	35637	36158	+	BENMGJ_03875	373.0	7.1e-135	1.0	1.0	1.0	VFDB:VFG041112
contig_48	cds	36555	38786	+	BENMGJ_03876	877.0	5.4e-312	0.896	0.811	0.647	UniRef:UniRef50_A0A370UZX2
contig_48	cds	38846	39304	+	BENMGJ_03877	289.0	3.9e-100	1.0	0.905	1.0	UniRef:UniRef50_G5S6V0
contig_48	cds	39320	44026	+	BENMGJ_03878	2331.0	0.0	0.948	0.926	0.966	UniRef:UniRef50_A0A5T6DF28
contig_48	cds	44023	44457	+	BENMGJ_03879	161.0	6.2e-50	0.979	0.922	0.511	UniRef:UniRef50_A0A7H0M8E5
contig_48	cds	44504	44767	-	BENMGJ_03880	-	-	-	-	-	-
contig_48	ncRNA	44634	44750	+	BENMGJ_03881	129.9	4.5e-22	-	-	-	RFAM:RF01385
contig_48	cds	45159	45368	+	BENMGJ_03882	-	-	-	-	-	-
contig_48	cds	45438	45905	+	BENMGJ_03883	-	-	-	-	-	-
contig_48	cds	45970	46143	-	BENMGJ_03884	-	-	-	-	-	-
contig_48	cds	46422	46799	-	BENMGJ_03885	171.0	2.0e-54	0.816	0.803	0.843	UniRef:UniRef50_A0A6N6WVF9
contig_48	cds	48090	48725	+	BENMGJ_03886	-	-	1.0	0.894	0.995	NCBIProtein:AAO70134.1
contig_48	cds	48776	49351	+	BENMGJ_03887	352.0	1.1e-123	1.0	0.872	0.995	UniRef:UniRef50_A0A5X0R7S0
contig_48	cds	49460	52147	+	BENMGJ_03888	1721.0	0.0	0.988	0.963	0.980	UniRef:UniRef50_A0A619KG13
contig_48	cds	52197	53249	+	BENMGJ_03889	685.0	8.2e-250	0.980	0.898	0.983	UniRef:UniRef50_A0A5V2A3M5
contig_48	cds	53382	53837	+	BENMGJ_03890	-	-	1.0	1.0	0.993	NCBIProtein:AAO70130.1
contig_48	cds	53977	54594	+	BENMGJ_03891	414.0	2.1e-147	0.961	0.804	0.995	UniRef:UniRef50_G5QV93
contig_48	cds	54972	55130	+	BENMGJ_03892	-	-	-	-	-	-
contig_48	cds	55557	56276	-	BENMGJ_03893	487.0	8.3e-178	1.0	1.0	1.0	BlastRules:WP_000787603
contig_48	cds	56607	57014	-	BENMGJ_03894	165.0	7.7e-52	0.985	0.978	0.617	UniRef:UniRef50_A0A659QRF6
contig_48	cds	57324	58091	-	BENMGJ_03895	496.0	1.8e-178	0.953	0.844	1.0	UniRef:UniRef50_Q47679
contig_48	cds	58200	60644	-	BENMGJ_03896	1346.0	0.0	0.991	0.920	0.833	UniRef:UniRef50_Q47146
contig_48	cds	60884	61462	+	BENMGJ_03897	362.0	1.2e-127	1.0	0.889	0.964	UniRef:UniRef50_Q7N7F7
contig_48	cds	61675	62442	+	BENMGJ_03898	486.0	3.4e-174	1.208	1.0	0.769	UniRef:UniRef50_Q47147
contig_48	cds	62413	63153	-	BENMGJ_03899	463.0	5.2e-166	1.0	0.957	0.894	UniRef:UniRef50_A0AAP5VK31
contig_48	cds	63403	64458	+	BENMGJ_03900	347.0	1.2e-116	1.023	0.945	0.557	UniRef:UniRef50_I8U8V4
contig_48	cds	64677	65816	+	BENMGJ_03901	475.0	2.8e-167	0.828	0.972	0.729	UniRef:UniRef50_A0A379VX67
contig_48	cds	65813	66427	+	BENMGJ_03902	233.0	3.1e-76	0.990	0.957	0.599	UniRef:UniRef50_P28369
contig_48	cds	66582	68039	-	BENMGJ_03903	622.0	1.9e-220	0.998	0.906	0.624	UniRef:UniRef50_A0A655W848
contig_48	cds	68288	68746	+	BENMGJ_03904	229.0	2.4e-76	0.993	0.950	0.715	UniRef:UniRef50_Q89AN2
contig_48	cds	68835	70079	+	BENMGJ_03905	446.0	9.9e-154	1.029	0.998	0.526	UniRef:UniRef50_P04335
contig_48	cds	70137	70538	+	BENMGJ_03906	281.0	1.8e-97	1.0	0.864	1.0	UniRef:UniRef50_P24251
contig_48	cds	70589	71641	-	BENMGJ_03907	468.0	4.3e-164	1.057	0.941	0.627	UniRef:UniRef50_A0A285B4F0
contig_48	cds	71924	73027	+	BENMGJ_03908	480.0	6.3e-168	0.989	0.860	0.694	UniRef:UniRef50_P0A7B5
contig_48	cds	73039	74289	+	BENMGJ_03909	496.0	1.0e-172	0.998	0.896	0.624	UniRef:UniRef50_P07004
contig_48	tRNA	74405	74480	+	BENMGJ_03910	85.1	-	-	-	-	-
contig_48	cds	74495	75658	-	BENMGJ_03911	653.0	4.8e-236	0.987	0.927	0.832	UniRef:UniRef50_P04890
contig_48	cds	75888	76523	-	BENMGJ_03912	406.0	1.1e-144	0.976	0.945	0.951	UniRef:UniRef50_Q03545
contig_48	cds	76624	76803	-	BENMGJ_03913	99.0	1.0e-27	1.0	0.908	0.746	UniRef:UniRef50_A0A0N7CEU2
contig_48	cds	76900	77586	-	BENMGJ_03914	395.0	5.7e-139	1.268	0.990	0.716	UniRef:UniRef50_A0A3G3M710
contig_48	cds	77597	77860	-	BENMGJ_03915	168.0	2.1e-54	0.954	0.838	0.964	UniRef:UniRef50_A0A0E0Y1Z3
contig_48	cds	77862	78347	-	BENMGJ_03916	198.0	8.4e-64	1.068	0.989	0.680	UniRef:UniRef50_A0A2U2VCW6
contig_48	cds	78344	78970	-	BENMGJ_03917	304.0	1.6e-104	1.010	1.071	0.771	UniRef:UniRef50_K7P799
contig_48	cds	79142	79438	-	BENMGJ_03918	140.0	6.9e-43	1.0	0.867	0.704	UniRef:UniRef50_P11191
contig_48	cds	79485	79769	-	BENMGJ_03919	-	-	-	-	-	-
contig_48	cds	79769	80386	-	BENMGJ_03920	-	-	-	-	-	-
contig_48	cds	80383	80526	-	BENMGJ_03921	70.9	5.4e-17	1.0	1.0	0.766	UniRef:UniRef50_A0A839W7P6
contig_48	cds	80516	80704	-	BENMGJ_03922	99.4	1.0e-27	1.0	0.849	0.710	UniRef:UniRef50_P14111
contig_48	cds	80685	80843	-	BENMGJ_03923	77.8	1.7e-19	0.962	0.806	0.700	UniRef:UniRef50_P14110
contig_48	cds	80929	81240	-	BENMGJ_03924	198.0	1.1e-65	0.961	0.811	0.919	UniRef:UniRef50_P14109
contig_48	cds	81591	81827	-	BENMGJ_03925	155.0	1.7e-49	1.0	1.0	1.0	UniRef:UniRef50_P14107
contig_48	cds	81864	82058	-	BENMGJ_03926	-	-	-	-	-	-
contig_48	sorf	82042	82128	-	BENMGJ_03927	67.0	4.0e-21	1.0	1.0	1.0	UniRef:UniRef50_Q38269
contig_48	cds	82273	82851	+	BENMGJ_03928	-	-	-	-	-	-
contig_48	cds	82872	83174	-	BENMGJ_03929	185.0	1.8e-60	1.0	0.847	0.940	UniRef:UniRef50_P04891
contig_48	cds	83528	83887	-	BENMGJ_03930	-	-	-	-	-	-
contig_48	cds	84259	84444	+	BENMGJ_03931	71.6	8.2e-17	0.951	0.841	0.569	UniRef:UniRef50_A0A0P7L8U0
contig_48	cds	84551	84829	+	BENMGJ_03932	173.0	2.8e-56	0.967	0.890	1.0	UniRef:UniRef50_A0A735RKF2
contig_48	cds	84864	85010	+	BENMGJ_03933	75.1	1.3e-18	1.0	0.923	0.750	UniRef:UniRef50_Q38661
contig_48	cds	85003	85818	+	BENMGJ_03934	430.0	7.0e-152	1.052	0.966	0.789	UniRef:UniRef50_P03687
contig_48	cds	85815	87191	+	BENMGJ_03935	639.0	8.2e-230	0.817	1.0	0.882	UniRef:UniRef50_UPI000CDB2952
contig_48	cds	87265	87702	+	BENMGJ_03936	282.0	2.6e-97	1.0	0.843	0.966	UniRef:UniRef50_P03765
contig_48	cds	88018	88350	+	BENMGJ_03937	109.0	3.5e-30	1.164	0.921	0.539	UniRef:UniRef50_A0A0N7CAI2
contig_48	cds	88343	88519	+	BENMGJ_03938	-	-	-	-	-	-
contig_48	cds	88512	89123	+	BENMGJ_03939	342.0	2.9e-119	1.158	1.0	0.809	UniRef:UniRef50_P03770
contig_48	cds	89120	89344	+	BENMGJ_03940	145.0	6.4e-46	0.973	0.935	0.889	UniRef:UniRef50_Q38668
contig_48	cds	89341	89544	+	BENMGJ_03941	-	-	-	-	-	-
contig_48	cds	89525	89704	+	BENMGJ_03942	-	-	-	-	-	-
contig_48	cds	89701	90324	+	BENMGJ_03943	399.0	3.6e-142	1.0	1.0	0.966	UniRef:UniRef50_Q02582
contig_48	cds	90763	90966	+	BENMGJ_03944	137.0	7.6e-43	1.0	0.870	0.940	UniRef:UniRef50_A0A1E5M107
contig_48	cds	90938	91441	+	BENMGJ_03945	299.0	9.9e-104	0.952	0.909	0.912	UniRef:UniRef50_A7MWB5
contig_48	cds	91438	91533	+	BENMGJ_03946	-	-	-	-	-	-
contig_48	cds	91729	91914	+	BENMGJ_03947	-	-	-	-	-	-
contig_48	cds	92180	92866	+	BENMGJ_03948	351.0	1.2e-121	1.0	0.811	0.772	UniRef:UniRef50_A0A0J1LYS1
contig_48	cds	93169	93411	+	BENMGJ_03949	144.0	3.3e-45	1.0	0.899	0.938	UniRef:UniRef50_P57018
contig_48	cds	93413	93592	+	BENMGJ_03950	105.0	2.2e-30	1.0	1.0	0.898	UniRef:UniRef50_A0A7U9H678
contig_48	cds	93616	94104	+	BENMGJ_03951	299.0	2.9e-103	1.309	1.0	0.755	UniRef:UniRef50_E0IXV2
contig_48	cds	94082	95581	+	BENMGJ_03952	940.0	0.0	0.998	0.961	0.871	UniRef:UniRef50_P26745
contig_48	cds	95581	97758	+	BENMGJ_03953	1033.0	0.0	0.982	1.001	0.757	UniRef:UniRef50_A0A0G4Q6K6
contig_48	cds	97772	98683	+	BENMGJ_03954	465.0	8.9e-165	0.987	0.931	0.849	UniRef:UniRef50_P26748
contig_48	cds	98683	99975	+	BENMGJ_03955	643.0	3.4e-230	0.998	0.885	0.725	UniRef:UniRef50_P26747
contig_48	cds	100014	100223	+	BENMGJ_03956	140.0	5.6e-44	1.0	1.0	1.0	UniRef:UniRef50_P26750
contig_48	cds	100207	100707	+	BENMGJ_03957	177.0	1.1e-55	1.030	0.988	0.573	UniRef:UniRef50_A0AAU0KT35
contig_48	cds	100667	102085	+	BENMGJ_03958	692.0	5.9e-249	1.006	1.0	0.682	UniRef:UniRef50_M1SC00
contig_48	cds	102089	102790	+	BENMGJ_03959	174.0	2.5e-52	1.0	1.004	0.597	UniRef:UniRef50_A0A1I7KA95
contig_48	cds	102790	103245	+	BENMGJ_03960	188.0	3.6e-60	0.947	0.877	0.615	UniRef:UniRef50_Q01075
contig_48	cds	103248	103940	+	BENMGJ_03961	319.0	1.3e-109	0.878	0.852	0.911	UniRef:UniRef50_Q01074
contig_48	cds	103950	105245	+	BENMGJ_03962	672.0	1.5e-242	1.005	1.0	0.829	UniRef:UniRef50_UPI00124F4761
contig_48	cds	105245	107242	+	BENMGJ_03963	686.0	4.5e-241	0.991	1.025	0.580	UniRef:UniRef50_UPI001561C9F8
contig_48	cds	107333	107818	-	BENMGJ_03964	292.0	3.8e-101	1.0	0.942	0.957	UniRef:UniRef50_A0A634FCC7
contig_48	cds	108221	108475	-	BENMGJ_03965	105.0	1.9e-29	0.929	0.897	0.705	UniRef:UniRef50_A0AAD2VMU9
contig_48	cds	108611	110614	+	BENMGJ_03966	591.0	1.0e-202	0.918	0.863	0.528	UniRef:UniRef50_P12528
contig_48	cds	110673	112130	-	BENMGJ_03967	578.0	1.1e-203	1.027	1.0	0.602	UniRef:UniRef50_P57019
contig_48	cds	112120	113052	-	BENMGJ_03968	484.0	2.6e-173	0.823	1.041	0.957	UniRef:UniRef50_A0A2X1N3X7
contig_48	cds	113049	113411	-	BENMGJ_03969	215.0	1.3e-71	1.217	1.0	0.767	UniRef:UniRef50_P77682
contig_48	tRNA	113654	113745	+	BENMGJ_03970	28.1	-	-	-	-	-
contig_48	cds	113909	114184	+	BENMGJ_03971	109.0	8.6e-31	0.989	0.865	0.578	UniRef:UniRef50_F4MXL9
contig_48	cds	114959	115327	+	BENMGJ_03972	223.0	2.9e-75	1.0	1.0	0.984	UniRef:UniRef50_A0A6C8H6K5
contig_48	cds	115272	115400	+	BENMGJ_03973	-	-	-	-	-	-
contig_48	cds	115534	115833	+	BENMGJ_03974	148.0	4.8e-46	1.0	0.861	0.677	UniRef:UniRef50_A0A0H3GX96
contig_48	cds	116181	117413	+	BENMGJ_03975	507.0	1.5e-177	0.985	0.896	0.668	UniRef:UniRef50_A0A6C6Z4I4
contig_48	cds	117545	118966	+	BENMGJ_03976	751.0	3.6e-272	0.996	0.948	0.788	UniRef:UniRef50_A0A511MH61
contig_48	cds	118968	119594	+	BENMGJ_03977	385.0	2.0e-136	0.962	0.897	0.945	UniRef:UniRef50_Q65VR9
contig_48	cds	119609	120487	+	BENMGJ_03978	357.0	2.4e-122	0.969	0.873	0.608	UniRef:UniRef50_A0A6A8ET27
contig_48	cds	120487	121011	+	BENMGJ_03979	-	-	-	-	-	-
contig_48	cds	121008	121400	+	BENMGJ_03980	-	-	-	-	-	-
contig_48	cds	121434	122399	+	BENMGJ_03981	637.0	4.9e-232	0.984	0.943	0.994	UniRef:UniRef50_A0A486S272
contig_48	cds	122344	122616	-	BENMGJ_03982	188.0	2.5e-62	1.0	0.947	0.978	UniRef:UniRef50_A0A627NQ03
contig_48	cds	123308	123706	+	BENMGJ_03983	257.0	3.5e-88	1.0	0.985	0.977	UniRef:UniRef50_A0A3W0GUS1
contig_48	cds	123753	124511	-	BENMGJ_03984	483.0	5.3e-176	1.0	1.0	0.968	BlastRules:WP_001247040
contig_48	cds	124477	125802	-	BENMGJ_03985	610.0	1.1e-216	0.993	0.841	0.689	UniRef:UniRef50_A0A6P1V930
contig_48	cds	125807	128368	-	BENMGJ_03986	1187.0	0.0	1.007	1.0	0.676	UniRef:UniRef50_A0A2X2C5J1
contig_48	cds	128352	129113	-	BENMGJ_03987	503.0	9.2e-181	1.0	0.819	0.996	UniRef:UniRef50_A0A3S4G1S0
contig_48	cds	129175	129711	-	BENMGJ_03988	204.0	1.3e-65	0.966	0.920	0.640	UniRef:UniRef50_A8AP81
contig_48	cds	130375	131109	+	BENMGJ_03989	273.0	3.2e-90	1.016	0.849	0.552	UniRef:UniRef50_A0A378BZ07
contig_48	cds	131082	131582	+	BENMGJ_03990	174.0	1.6e-54	0.958	0.946	0.566	UniRef:UniRef50_D2TJN4
contig_48	cds	131882	133456	+	BENMGJ_03991	982.0	0.0	0.990	0.970	0.988	UniRef:UniRef50_A0A3S4HHV7
contig_48	cds	133556	134299	+	BENMGJ_03992	481.0	4.0e-173	1.0	0.954	0.972	UniRef:UniRef50_D2TJN2
contig_48	cds	134272	134760	+	BENMGJ_03993	289.0	1.3e-99	0.932	0.830	0.980	UniRef:UniRef50_A0A344R589
contig_48	cds	135160	135684	+	BENMGJ_03994	223.0	5.2e-73	1.023	0.864	0.607	UniRef:UniRef50_A0A2J4YQS5
contig_48	cds	135942	136469	+	BENMGJ_03995	358.0	3.8e-126	1.069	0.831	0.936	UniRef:UniRef50_H9L417
contig_48	cds	136762	137121	+	BENMGJ_03996	201.0	3.4e-66	1.0	0.908	0.882	UniRef:UniRef50_L0M2Y1
contig_48	cds	137191	138648	-	BENMGJ_03997	902.0	0.0	1.0	1.0	0.988	BlastRules:WP_001521068
contig_48	cds	138665	141832	-	BENMGJ_03998	-	-	1.0	1.0	0.996	NCBIProtein:AAL19305.1
contig_48	cds	141829	143055	-	BENMGJ_03999	-	-	1.0	1.0	0.980	NCBIProtein:AAL19306.1
contig_48	cds	143332	145620	+	BENMGJ_04000	-	-	1.0	1.0	0.995	NCBIProtein:AAL19307.1
contig_48	cds	145632	146096	+	BENMGJ_04001	-	-	1.0	1.0	1.0	NCBIProtein:AAL19308.1
contig_48	cds	146174	146368	+	BENMGJ_04002	125.0	2.9e-40	1.0	1.0	1.0	BlastRules:WP_001159470
contig_48	cds	146660	147913	+	BENMGJ_04003	464.0	3.2e-160	0.947	0.846	0.565	UniRef:UniRef50_A9MMU8
contig_48	cds	148102	150060	+	BENMGJ_04004	-	-	-	-	-	-
contig_48	cds	150070	153042	+	BENMGJ_04005	1123.0	0.0	1.009	0.992	0.583	UniRef:UniRef50_P40815
contig_48	cds	153319	153420	+	BENMGJ_04006	64.7	6.3e-15	1.0	1.0	1.0	UniRef:UniRef50_A0A3V4QZT2
contig_48	cds	153537	154940	+	BENMGJ_04007	586.0	7.8e-206	1.002	0.811	0.628	UniRef:UniRef50_Q8ZRG3
contig_48	cds	154937	155947	+	BENMGJ_04008	451.0	1.1e-157	1.101	1.0	0.619	UniRef:UniRef50_A0A2X4TY02
contig_48	cds	155947	156078	+	BENMGJ_04009	81.3	3.2e-21	1.0	1.0	0.977	UniRef:UniRef50_A0A0J1LXD0
contig_48	cds	156285	157289	+	BENMGJ_04010	432.0	7.8e-151	0.949	0.898	0.678	UniRef:UniRef50_A0A7H5A4H4
contig_48	cds	157453	159543	+	BENMGJ_04011	1389.0	0.0	1.0	0.991	0.996	BlastRules:WP_001127727
contig_48	cds	159584	160216	-	BENMGJ_04012	362.0	5.6e-127	0.995	0.871	0.861	UniRef:UniRef50_P75693
contig_48	cds	160448	160723	+	BENMGJ_04013	140.0	3.2e-43	1.0	0.835	0.769	UniRef:UniRef50_B7LMM4
contig_48	cds	160859	162484	-	BENMGJ_04014	539.0	1.6e-186	0.985	0.983	0.516	UniRef:UniRef50_L8XYI4
contig_48	cds	162750	163637	+	BENMGJ_04015	319.0	8.8e-107	0.990	0.839	0.565	UniRef:UniRef50_Q8EJW1
contig_48	cds	163760	164929	+	BENMGJ_04016	603.0	1.5e-216	0.961	0.912	0.773	UniRef:UniRef50_A0A157SL74
contig_48	cds	164967	166418	+	BENMGJ_04017	953.0	0.0	1.0	1.0	0.986	BlastRules:WP_001272709
contig_48	cds	166459	168345	+	BENMGJ_04018	1161.0	0.0	1.006	1.0	0.896	UniRef:UniRef50_A0A922YQK8
contig_48	cds	168449	169423	-	BENMGJ_04019	600.0	9.0e-217	1.0	0.873	0.938	UniRef:UniRef50_P0ACB2
contig_48	cds	169936	172881	+	BENMGJ_04020	1120.0	0.0	1.178	1.046	0.595	UniRef:UniRef50_P77199
contig_48	cds	172967	173590	+	BENMGJ_04021	288.0	1.0e-97	0.966	0.851	0.690	UniRef:UniRef50_Q8ZRF7
contig_48	cds	173635	174792	-	BENMGJ_04022	564.0	2.2e-202	0.808	0.975	0.910	UniRef:UniRef50_A0A485AFX9
contig_48	cds	175139	176359	+	BENMGJ_04023	502.0	2.7e-175	1.010	0.863	0.620	UniRef:UniRef50_Q08120
contig_48	cds	176374	177468	+	BENMGJ_04024	715.0	5.4e-264	1.0	1.0	0.997	BlastRules:WP_000092067
contig_48	cds	177506	177814	-	BENMGJ_04025	186.0	6.0e-61	1.0	0.895	0.853	UniRef:UniRef50_A0A2S4MUA2
contig_48	cds	178082	178297	+	BENMGJ_04026	130.0	4.1e-40	0.915	0.929	0.892	UniRef:UniRef50_A0A8T6QDE3
contig_48	cds	178323	179435	-	BENMGJ_04027	470.0	2.8e-164	0.989	0.895	0.639	UniRef:UniRef50_P0A1F0
contig_48	cds	179525	180208	+	BENMGJ_04028	318.0	3.4e-109	0.996	0.908	0.677	UniRef:UniRef50_Q8Z8Z5
contig_48	cds	180377	181588	+	BENMGJ_04029	678.0	3.6e-245	0.995	0.887	0.888	UniRef:UniRef50_A8AK88
contig_48	cds	181885	182145	+	BENMGJ_04030	140.0	2.3e-43	1.0	0.819	0.884	UniRef:UniRef50_P0AAN9
contig_48	cds	182497	182817	+	BENMGJ_04031	-	-	-	-	-	-
contig_48	cds	182909	184021	+	BENMGJ_04032	558.0	4.3e-199	0.995	0.922	0.758	UniRef:UniRef50_P0AAP1
contig_48	cds	184036	184845	-	BENMGJ_04033	491.0	1.8e-175	0.981	0.830	0.958	UniRef:UniRef50_P0A9L8
contig_48	cds	184985	185440	+	BENMGJ_04034	181.0	4.0e-57	0.974	0.845	0.585	UniRef:UniRef50_B3PHH8
contig_48	cds	185625	186170	+	BENMGJ_04035	191.0	8.4e-61	0.928	0.933	0.554	UniRef:UniRef50_K8W3A3
contig_48	cds	186197	186388	+	BENMGJ_04036	125.0	3.5e-38	0.984	0.805	0.935	UniRef:UniRef50_P0AAN5
contig_48	cds	186639	187316	+	BENMGJ_04037	268.0	2.8e-89	0.987	0.921	0.617	UniRef:UniRef50_P0AE28
contig_48	cds	187387	187671	+	BENMGJ_04038	175.0	1.2e-56	1.0	0.817	0.936	UniRef:UniRef50_P0C037
contig_48	cds	187709	188620	-	BENMGJ_04039	367.0	2.7e-125	0.987	0.833	0.609	UniRef:UniRef50_Q9KU12
contig_48	cds	188746	189654	+	BENMGJ_04040	536.0	2.3e-192	0.993	0.857	0.867	UniRef:UniRef50_P23917
contig_48	cds	189676	190848	-	BENMGJ_04041	608.0	6.9e-218	1.041	0.923	0.783	UniRef:UniRef50_P23910
contig_48	cds	191021	194161	-	BENMGJ_04042	1469.0	0.0	0.808	0.993	0.988	UniRef:UniRef50_A0A2X4WJ63
contig_48	cds	194158	195360	-	BENMGJ_04043	480.0	1.5e-166	0.995	0.816	0.618	UniRef:UniRef50_Q080L8
contig_48	cds	195575	196264	+	BENMGJ_04044	272.0	1.5e-90	1.026	0.890	0.574	UniRef:UniRef50_A0A1G5SHH9
contig_48	cds	196334	197629	+	BENMGJ_04045	633.0	6.1e-227	0.988	0.949	0.735	UniRef:UniRef50_A0A2A2MAD3
contig_48	cds	198038	199357	+	BENMGJ_04046	668.0	2.4e-240	0.989	0.948	0.781	UniRef:UniRef50_P0AD99
contig_48	cds	199432	200802	+	BENMGJ_04047	740.0	6.9e-268	0.974	0.892	0.840	UniRef:UniRef50_O34618
contig_48	cds	200964	202781	+	BENMGJ_04048	1111.0	0.0	0.874	0.955	0.985	UniRef:UniRef50_A0A6C8GS39
contig_48	cds	202853	203455	-	BENMGJ_04049	267.0	1.0e-89	1.0	0.913	0.585	UniRef:UniRef50_P57279
contig_48	cds	203665	204246	-	BENMGJ_04050	215.0	1.2e-69	1.0	0.990	0.534	UniRef:UniRef50_A0A068QZ51
contig_48	cds	204340	205404	+	BENMGJ_04051	653.0	6.2e-237	1.0	0.903	0.924	UniRef:UniRef50_P0A7F9
contig_48	cds	205601	206728	+	BENMGJ_04052	600.0	4.9e-215	0.992	0.875	0.755	UniRef:UniRef50_Q9HXH9
contig_48	cds	206751	207083	+	BENMGJ_04053	189.0	1.3e-61	1.0	0.833	0.864	UniRef:UniRef50_P57234
contig_48	cds	207144	208958	+	BENMGJ_04054	894.0	0.0	0.937	0.867	0.837	UniRef:UniRef50_P0AG90
contig_48	cds	208969	209940	+	BENMGJ_04055	533.0	4.7e-191	1.0	1.0	0.848	UniRef:UniRef50_A0A0J1H7N9
contig_48	cds	210085	210450	+	BENMGJ_04056	152.0	9.5e-47	0.992	0.882	0.600	UniRef:UniRef50_Q7CR38
contig_48	cds	210476	211168	+	BENMGJ_04057	347.0	7.3e-121	0.974	0.978	0.781	UniRef:UniRef50_A0A2J4RAR0
contig_48	cds	211338	211685	+	BENMGJ_04058	240.0	2.7e-84	1.0	1.0	0.965	BlastRules:WP_000974813
contig_48	ncRNA	212010	212074	-	BENMGJ_04059	70.0	8.7e-14	-	-	-	RFAM:RF01813
contig_48	cds	212123	212230	+	BENMGJ_04060	75.5	3.7e-19	1.0	1.0	0.971	UniRef:UniRef50_A0A3N2SG70
contig_48	cds	212314	213177	-	BENMGJ_04061	478.0	2.4e-169	1.007	0.807	0.768	UniRef:UniRef50_P0A927
contig_48	cds	213477	214016	-	BENMGJ_04062	244.0	2.4e-81	0.983	0.921	0.716	UniRef:UniRef50_A0A090VTP6
contig_48	cds	214168	214617	+	BENMGJ_04063	219.0	2.7e-72	0.987	0.870	0.701	UniRef:UniRef50_A0A520MCV7
contig_48	cds	214621	215724	+	BENMGJ_04064	667.0	5.0e-242	0.997	0.910	0.896	UniRef:UniRef50_P25539
contig_48	cds	215813	216283	+	BENMGJ_04065	264.0	1.0e-89	1.0	0.830	0.904	UniRef:UniRef50_P66038
contig_48	cds	216304	216723	+	BENMGJ_04066	214.0	7.2e-71	1.0	0.908	0.799	UniRef:UniRef50_Q0VMI0
contig_48	cds	216802	217782	+	BENMGJ_04067	535.0	2.5e-191	0.997	0.878	0.806	UniRef:UniRef50_P0AGG0
contig_48	cds	217760	218275	+	BENMGJ_04068	308.0	4.5e-107	0.942	0.843	0.832	UniRef:UniRef50_P18200
contig_48	cds	218379	219353	-	BENMGJ_04069	608.0	1.7e-220	1.0	0.931	0.935	UniRef:UniRef50_P77735
