#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171415.1_ASM17141v1_genomic.fna	NZ_ABEW01000008.1	164444	167557	-	acrD	1-3114/3114	========/======	2/2	99.97	81.86	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171415.1_ASM17141v1_genomic.fna	NZ_ABEW01000011.1	68326	69692	-	cpxA	1-1367/1374	===============	0/0	99.49	85.30	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171415.1_ASM17141v1_genomic.fna	NZ_ABEW01000012.1	25912	27001	-	OmpA	18-1125/1125	========/======	4/18	96.89	82.85	card	FO834906.1:2175099-2173974	OmpA is a porin that confers resistance to beta-lactam antibiotics.	peptide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171415.1_ASM17141v1_genomic.fna	NZ_ABEW01000014.1	51574	52246	+	kdpE	1-673/678	========/======	2/2	99.12	81.60	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171415.1_ASM17141v1_genomic.fna	NZ_ABEW01000026.1	179	1607	+	MdtK	1-1425/1425	========/======	1/4	100.00	98.67	card	CP014358.1:2162750-2161325	A multidrug and toxic compound extrusions (MATE) transporter conferring resistance to norfloxacin doxorubicin and acriflavine.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	81676	84723	-	mdtC	7-3054/3078	===============	0/0	99.03	81.40	card	U00096.1:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	84731	87852	-	mdtB	1-3122/3123	===============	0/0	99.97	81.20	card	U00096.1:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	95041	95844	+	APH(3'')-Ib	1-804/804	===============	0/0	100.00	99.88	card	AF313472.2:15593-16397	APH(3'')-Ib is an aminoglycoside phosphotransferase encoded by plasmids transposons integrative conjugative elements and chromosomes in Enterobacteriaceae and Pseudomonas spp.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	95844	96680	+	APH(6)-Id	1-837/837	===============	0/0	100.00	99.88	card	AF024602.1:3155-3992	APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids integrative conjugative elements and chromosomal genomic islands in K. pneumoniae Salmonella spp. E. coli Shigella flexneri Providencia alcalifaciens Pseudomonas spp. V. cholerae Edwardsiella tarda Pasteurella multocida and Aeromonas bestiarum.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	102401	103647	-	tet(A)	1-1247/1275	===============	0/0	97.80	100.00	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	229034	230458	+	MdtK	1-1425/1425	===============	0/0	100.00	99.30	card	CP014358.1:2162750-2161325	A multidrug and toxic compound extrusions (MATE) transporter conferring resistance to norfloxacin doxorubicin and acriflavine.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	283054	283776	+	sdiA	1-723/723	===============	0/0	100.00	98.62	card	AE006468.2:2040377-2039654	SdiA is a cell division regulator that is also a positive regulator of AcrAB only when it's expressed from a plasmid. When the sdiA gene is on the chromosome it has no effect on expression of acrAB.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	485217	485630	-	H-NS	1-414/414	===============	0/0	100.00	88.89	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;fluoroquinolone;macrolide;penicillin_beta-lactam;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	625103	625540	-	AAC(6')-Iy	1-438/438	===============	0/0	100.00	100.00	card	AF144880.1:3541-3979	AAC(6')-Iy is a chromosomal-encoded aminoglycoside acetyltransferase in S. enteritidis and S. enterica. Regulatory mutation required to increase expression of this chromosomally-encoded gene for resistance. In the specific system aminoglycoside resistance was due to a transcriptional fusion secondary to a chromosomal deletion in which the downstream aac(6')-Iy gene was placed under the control of the upstream nmpC promoter.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000001.1	733661	734010	+	marA	1-350/384	==============.	0/0	91.15	89.14	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;monobactam;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000002.1	433786	434418	-	CRP	1-633/633	===============	0/0	100.00	87.99	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penicillin_beta-lactam
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000003.1	55783	56137	-	ramA	21-375/375	===============	0/0	94.67	80.00	card	JQ727668.1:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;monobactam;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000003.1	199239	200432	+	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.25	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system found in E. coli.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000003.1	200455	203587	+	acrB	1-3132/3150	========/======	3/3	99.40	85.61	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000003.1	331522	331986	-	golS	1-465/465	===============	0/0	100.00	98.50	card	AE006468.2:400860-401325	GolS is a regulator activated by the presence of golD and promotes the expression of the MdsABC efflux pump.	carbapenem;cephalosporin;monobactam;penicillin_beta-lactam;phenicol
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000003.1	334563	335789	+	mdsA	1-1227/1227	===============	0/0	100.00	99.02	card	AE006468.2:398284-397057	MdsA is the membrane fusion protein of the multidrug and metal efflux complex MdsABC.	carbapenem;cephalosporin;monobactam;penicillin_beta-lactam;phenicol
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000003.1	335786	338953	+	mdsB	1-3168/3168	===============	0/0	100.00	99.37	card	AE006468.2:397061-393893	MdsB is the inner membrane transporter of the multidrug and metal efflux complex MdsABC. mdsB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 (gene name: mexQ) and 2 loci in Pseudomonas aeruginosa LESB58.	carbapenem;cephalosporin;monobactam;penicillin_beta-lactam;phenicol
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000003.1	338916	340426	+	mdsC	1-1512/1512	========/======	1/1	99.93	98.28	card	AE006468.2:393931-392419	MdsC is the outer membrane channel of the multidrug and metal efflux complex MdsABC.	carbapenem;cephalosporin;monobactam;penicillin_beta-lactam;phenicol
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000004.1	140925	144038	-	acrD	1-3114/3114	========/======	2/2	99.97	81.80	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000004.1	370085	371728	+	YojI	1-1644/1644	========/======	7/10	99.70	80.29	card	U00096.3:2308615-2306971	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	peptide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000005.1	261124	262662	-	emrB	1-1539/1539	===============	0/0	100.00	84.41	card	U00096.1:2812615-2814154	emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000005.1	262679	263851	-	emrA	1-1173/1173	========/======	2/2	99.91	82.54	card	AP009048.1:2810082-2811255	EmrA is a membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000005.1	263978	264508	-	emrR	1-531/531	===============	0/0	100.00	85.69	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000007.1	228929	229746	+	bacA	1-818/822	========/======	2/2	99.39	85.84	card	U00096.3:3204131-3203309	The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.	peptide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000007.1	250292	251748	-	TolC	1-1466/1488	========/======	2/9	97.92	81.58	card	FJ768952.1:0-1488	TolC is a protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;macrolide;penicillin_beta-lactam;peptide;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000008.1	90484	91850	+	cpxA	1-1367/1374	===============	0/0	99.49	85.30	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000010.1	8313	10061	-	msbA	1-1749/1749	===============	0/0	100.00	84.85	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000013.1	111304	112343	+	OmpA	18-1074/1125	========/======	5/19	92.36	82.89	card	FO834906.1:2175099-2173974	OmpA is a porin that confers resistance to beta-lactam antibiotics.	peptide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171515.1_ASM17151v1_genomic.fna	NZ_ABFG01000015.1	10419	11091	-	kdpE	1-673/678	========/======	2/2	99.12	81.60	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	867161	868527	+	cpxA	1-1367/1374	===============	0/0	99.49	85.15	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1094530	1095390	-	AAC(3)-IId	1-861/861	===============	0/0	100.00	99.88	card	EU022314.1:0-861	AAC(3)-IId is a plasmid-encoded aminoglycoside acetyltransferase in E. coli.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1097094	1097939	+	rmtC	1-846/846	===============	0/0	100.00	100.00	card	KJ476816.1:79-925	RmtC is a rRNA methyltransferase found in Proteus mirabilis with high level resistance to similar to aminoglycosides with the exception of non-46-disubstituted deoxystreptamines (streptomycin and neomycin). It has also been isolated in Salmonella enterica ser. Virchow. It is hypothesized to methylate G1405 like related methyltransferases RmtA RmtB and ArmA.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1100953	1101792	-	sul1	1-840/840	===============	0/0	100.00	100.00	card	JF969163.1:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1101786	1102133	-	qacEdelta1	1-348/348	===============	0/0	100.00	100.00	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1102837	1103310	-	dfrA1	1-474/474	===============	0/0	100.00	99.79	card	KJ541681.1:19526-20000	dfrA1 is an integron-encoded dihydrofolate reductase.	diaminopyrimidine
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1554778	1555410	-	CRP	1-633/633	===============	0/0	100.00	87.99	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penicillin_beta-lactam
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1790377	1791194	+	bacA	1-818/822	========/======	2/2	99.39	85.59	card	U00096.3:3204131-3203309	The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.	peptide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	1811742	1813198	-	TolC	1-1466/1488	========/======	2/9	97.92	81.58	card	FJ768952.1:0-1488	TolC is a protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;macrolide;penicillin_beta-lactam;peptide;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	2222281	2223819	-	emrB	1-1539/1539	===============	0/0	100.00	84.28	card	U00096.1:2812615-2814154	emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	2223836	2225008	-	emrA	1-1173/1173	========/======	2/2	99.91	82.28	card	AP009048.1:2810082-2811255	EmrA is a membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	2225135	2225665	-	emrR	1-531/531	===============	0/0	100.00	85.69	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	2538079	2541192	-	acrD	1-3114/3114	========/======	2/2	99.97	81.93	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	2768154	2769797	+	YojI	1-1644/1644	========/======	7/10	99.70	80.11	card	U00096.3:2308615-2306971	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	peptide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	2904490	2907537	-	mdtC	7-3054/3078	===============	0/0	99.03	81.50	card	U00096.1:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	2907545	2910666	-	mdtB	1-3122/3123	===============	0/0	99.97	81.36	card	U00096.1:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000001.1	3021645	3023069	+	MdtK	1-1425/1425	===============	0/0	100.00	99.93	card	CP014358.1:2162750-2161325	A multidrug and toxic compound extrusions (MATE) transporter conferring resistance to norfloxacin doxorubicin and acriflavine.	fluoroquinolone
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	50690	51412	+	sdiA	1-723/723	===============	0/0	100.00	98.75	card	AE006468.2:2040377-2039654	SdiA is a cell division regulator that is also a positive regulator of AcrAB only when it's expressed from a plasmid. When the sdiA gene is on the chromosome it has no effect on expression of acrAB.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	246250	246663	-	H-NS	1-414/414	===============	0/0	100.00	89.37	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;fluoroquinolone;macrolide;penicillin_beta-lactam;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	390877	391314	-	AAC(6')-Iy	1-438/438	===============	0/0	100.00	98.86	card	AF144880.1:3541-3979	AAC(6')-Iy is a chromosomal-encoded aminoglycoside acetyltransferase in S. enteritidis and S. enterica. Regulatory mutation required to increase expression of this chromosomally-encoded gene for resistance. In the specific system aminoglycoside resistance was due to a transcriptional fusion secondary to a chromosomal deletion in which the downstream aac(6')-Iy gene was placed under the control of the upstream nmpC promoter.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	503006	503355	+	marA	1-350/384	==============.	0/0	91.15	89.43	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;monobactam;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	985310	986399	+	OmpA	18-1125/1125	========/======	4/18	96.89	83.30	card	FO834906.1:2175099-2173974	OmpA is a porin that confers resistance to beta-lactam antibiotics.	peptide
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	1076765	1078513	-	msbA	1-1749/1749	===============	0/0	100.00	85.02	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	1371129	1371801	+	kdpE	1-673/678	========/======	2/2	99.12	81.45	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	1498008	1498362	-	ramA	21-375/375	===============	0/0	94.67	80.00	card	JQ727668.1:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;monobactam;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
/home/bailey/Desktop/binf_capstone/data/raw/genomes/filtered_genomes/GCF_000171535.2_ASM17153v2_genomic.fna	NZ_ABFH02000002.1	1600747	1601940	+	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	83.33	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system found in E. coli.	cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycylcycline;penicillin_beta-lactam;phenicol;rifamycin;tetracycline
