# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_107	cds	130278	130613	-	OEKLIE_03431	179.0	3.3e-58	0.982	0.965	0.761	UniRef:UniRef50_W5YGA8
contig_107	cds	131081	132583	+	OEKLIE_03432	694.0	1.2e-248	0.994	0.971	0.680	UniRef:UniRef50_V2TZ09
contig_107	ncRNA	132584	132749	+	OEKLIE_03433	175.8	1.3e-29	-	-	-	RFAM:RF02052
contig_107	cds	132653	132742	+	OEKLIE_03434	54.7	5.0e-11	1.0	0.853	1.0	UniRef:UniRef50_A0A1R0FS77
contig_107	cds	132750	133829	-	OEKLIE_03435	674.0	9.4e-248	0.992	1.0	1.0	VFDB:VFG052339
contig_107	cds	133830	134498	-	OEKLIE_03436	441.0	2.2e-160	1.0	1.0	1.0	VFDB:VFG052340
contig_107	cds	134495	136138	-	OEKLIE_03437	777.0	3.7e-279	0.984	0.868	0.703	UniRef:UniRef50_P30845
contig_107	cds	136272	137609	-	OEKLIE_03438	860.0	6.8e-316	1.0	0.947	1.0	UniRef:UniRef50_P60061
contig_107	cds	137749	138510	-	OEKLIE_03439	402.0	6.6e-141	0.988	0.845	0.776	UniRef:UniRef50_P33234
contig_107	cds	138808	141078	-	OEKLIE_03440	1332.0	0.0	0.854	0.940	1.0	UniRef:UniRef50_A0A2X4TLG4
contig_107	cds	141308	142240	-	OEKLIE_03441	623.0	4.4e-226	1.0	0.824	1.0	UniRef:UniRef50_P0ACH8
contig_107	cds	142512	143864	+	OEKLIE_03442	886.0	0.0	1.0	0.998	0.942	BlastRules:WP_000986601
contig_107	cds	143948	145378	+	OEKLIE_03443	900.0	0.0	1.0	0.979	0.998	UniRef:UniRef50_P30878
contig_107	cds	145476	147122	-	OEKLIE_03444	769.0	1.9e-276	0.974	0.907	0.704	UniRef:UniRef50_A0A5C1MBS7
contig_107	cds	147218	148558	-	OEKLIE_03445	829.0	3.6e-306	1.0	1.0	0.978	BlastRules:WP_000899522
contig_107	cds	148705	148971	-	OEKLIE_03446	169.0	1.1e-54	0.966	0.867	0.965	UniRef:UniRef50_A0A5U4SZL3
contig_107	cds	149288	150007	-	OEKLIE_03447	270.0	6.5e-90	0.983	0.922	0.566	UniRef:UniRef50_A0A1M0QMJ0
contig_107	cds	150004	151635	-	OEKLIE_03448	686.0	1.4e-244	0.994	0.994	0.661	UniRef:UniRef50_D4E5B1
contig_107	cds	151991	154420	+	OEKLIE_03449	853.0	2.8e-301	1.001	0.944	0.528	UniRef:UniRef50_I0HQT6
contig_107	cds	154434	155060	+	OEKLIE_03450	278.0	6.0e-94	0.923	0.865	0.599	UniRef:UniRef50_P45003
contig_107	cds	155053	155826	+	OEKLIE_03451	327.0	1.5e-111	1.004	0.949	0.690	UniRef:UniRef50_A9MFV5
contig_107	cds	155902	156495	+	OEKLIE_03452	393.0	2.4e-139	0.995	0.838	0.974	UniRef:UniRef50_Q8Z1N2
contig_107	cds	156579	157979	-	OEKLIE_03453	967.0	0.0	0.991	0.875	0.987	UniRef:UniRef50_A0A2P5GN72
contig_107	cds	158328	159188	+	OEKLIE_03454	512.0	1.0e-183	1.0	0.902	0.906	UniRef:UniRef50_A0A632U6T3
contig_107	ncRNA	159304	159379	+	OEKLIE_03455	112.2	1.2e-21	-	-	-	RFAM:RF01404
contig_107	cds	159482	159844	-	OEKLIE_03456	179.0	6.8e-58	0.933	0.903	0.866	UniRef:UniRef50_A0A6C7I5D6
contig_107	cds	159997	160269	-	OEKLIE_03457	174.0	7.6e-57	1.0	0.947	0.989	UniRef:UniRef50_A9MFU4
contig_107	cds	160281	161156	-	OEKLIE_03458	565.0	1.0e-204	1.0	0.990	0.997	UniRef:UniRef50_A9MFU3
contig_107	cds	161959	162252	+	OEKLIE_03459	161.0	3.2e-51	1.0	0.822	0.876	UniRef:UniRef50_P0DXX4
contig_107	cds	162249	162740	+	OEKLIE_03460	319.0	1.9e-111	0.994	0.880	0.963	UniRef:UniRef50_A0A0F6BAH9
contig_107	cds	162988	163740	-	OEKLIE_03461	493.0	1.0e-179	1.0	1.0	0.948	BlastRules:WP_001785756
contig_107	cds	164950	165327	-	OEKLIE_03462	244.0	3.1e-83	1.0	0.850	0.936	UniRef:UniRef50_A9MFU1
contig_107	cds	165399	165731	+	OEKLIE_03463	157.0	3.1e-49	0.982	0.956	0.713	UniRef:UniRef50_A9MFU0
contig_108	cds	571	1497	+	OEKLIE_03464	335.0	1.1e-112	0.981	0.851	0.583	UniRef:UniRef50_G8LJA4
contig_108	cds	1547	2182	-	OEKLIE_03465	280.0	3.0e-95	0.815	1.0	0.849	UniRef:UniRef50_A0A655CQB8
contig_108	cds	2402	3022	+	OEKLIE_03466	387.0	2.9e-139	1.0	1.0	0.956	BlastRules:WP_000211225
contig_108	cds	3318	4727	+	OEKLIE_03467	524.0	1.1e-181	0.981	0.824	0.587	UniRef:UniRef50_Q6A5H4
contig_108	cds	4839	5501	-	OEKLIE_03468	437.0	2.4e-156	1.055	1.0	0.944	UniRef:UniRef50_Q8ZK76
contig_108	cds	5604	6569	-	OEKLIE_03469	526.0	2.6e-188	0.997	0.985	0.809	UniRef:UniRef50_A0A0E3Y894
contig_108	cds	6650	7498	-	OEKLIE_03470	327.0	1.3e-111	0.986	1.158	0.669	UniRef:UniRef50_A0A377CEI5
contig_108	cds	7586	7972	+	OEKLIE_03471	149.0	1.4e-45	0.945	0.896	0.579	UniRef:UniRef50_A0A2I5TD74
contig_108	cds	8030	9973	-	OEKLIE_03472	958.0	0.0	0.995	0.910	0.716	UniRef:UniRef50_P08331
contig_108	cds	10241	10981	+	OEKLIE_03473	409.0	1.2e-144	1.008	1.0	0.774	UniRef:UniRef50_Q7MYV7
contig_108	cds	10971	11528	-	OEKLIE_03474	230.0	1.8e-75	0.989	0.863	0.607	UniRef:UniRef50_P39187
contig_108	cds	11855	12061	+	OEKLIE_03475	96.3	2.0e-26	0.985	0.957	0.701	UniRef:UniRef50_D3VIJ9
contig_108	cds	12146	13489	-	OEKLIE_03476	735.0	6.0e-266	0.989	0.875	0.873	UniRef:UniRef50_P0AE45
contig_108	ncRNA	13549	13604	-	OEKLIE_03477	69.0	8.6e-13	-	-	-	RFAM:RF02051
contig_108	cds	13672	14310	-	OEKLIE_03478	343.0	1.6e-119	0.976	0.908	0.773	UniRef:UniRef50_Q6D151
contig_108	cds	14523	16256	+	OEKLIE_03479	1176.0	0.0	1.0	1.0	1.0	BlastRules:WP_001120231
contig_108	cds	16253	20032	+	OEKLIE_03480	2465.0	0.0	1.0	1.0	1.0	BlastRules:WP_000060815
contig_108	cds	20035	20379	+	OEKLIE_03481	157.0	3.6e-49	0.974	0.822	0.622	UniRef:UniRef50_D2TN58
contig_108	cds	20433	21641	-	OEKLIE_03482	482.0	5.1e-168	0.983	0.923	0.613	UniRef:UniRef50_A0A6D2GFF2
contig_108	cds	21638	22798	-	OEKLIE_03483	744.0	2.2e-272	1.018	0.985	0.957	UniRef:UniRef50_S5N3I9
contig_108	cds	23211	23741	-	OEKLIE_03484	289.0	3.1e-99	1.0	0.926	0.784	UniRef:UniRef50_P57190
contig_108	cds	23968	24966	-	OEKLIE_03485	574.0	8.2e-208	0.855	0.966	0.996	UniRef:UniRef50_A0A920B7K1
contig_108	cds	25141	26520	+	OEKLIE_03486	755.0	7.4e-274	0.987	0.902	0.808	UniRef:UniRef50_P37773
contig_108	cds	26517	26831	-	OEKLIE_03487	222.0	3.1e-75	1.0	1.0	1.0	UniRef:UniRef50_A0A3U8EHJ2
contig_108	cds	27011	27844	+	OEKLIE_03488	523.0	7.3e-191	1.0	1.0	1.0	BlastRules:WP_000033840
contig_108	cds	27895	29328	-	OEKLIE_03489	925.0	0.0	1.0	1.0	1.0	BlastRules:WP_000107709
contig_108	cds	29571	29750	-	OEKLIE_03490	99.0	1.0e-27	0.949	0.862	0.946	UniRef:UniRef50_A0A5V6ND51
contig_108	cds	29787	31223	+	OEKLIE_03491	893.0	0.0	1.0	1.0	1.0	BlastRules:WP_000083110
contig_108	cds	31576	32385	-	OEKLIE_03492	343.0	1.5e-117	0.955	0.843	0.630	UniRef:UniRef50_A0A3G2ID12
contig_108	cds	32410	33915	-	OEKLIE_03493	989.0	0.0	1.0	1.0	0.998	BlastRules:WP_000450731
contig_108	cds	34305	35180	+	OEKLIE_03494	559.0	5.4e-205	0.942	1.0	0.996	BlastRules:WP_000332219
contig_108	cds	35455	36360	+	OEKLIE_03495	371.0	1.3e-127	0.963	0.912	0.621	UniRef:UniRef50_Q88S37
contig_108	cds	36379	37389	+	OEKLIE_03496	672.0	7.2e-248	1.0	1.0	1.0	BlastRules:WP_000172704
contig_108	cds	37486	38829	+	OEKLIE_03497	937.0	0.0	1.0	1.0	1.0	BlastRules:WP_000678386
contig_108	cds	38830	39663	+	OEKLIE_03498	568.0	1.1e-208	1.0	1.0	1.0	BlastRules:WP_000976924
contig_108	cds	39660	40826	-	OEKLIE_03499	402.0	7.5e-137	0.990	0.919	0.560	UniRef:UniRef50_P77549
contig_108	cds	40887	42818	-	OEKLIE_03500	829.0	2.8e-295	1.226	0.996	0.552	UniRef:UniRef50_A0A2J5QAT8
contig_108	cds	43241	45181	+	OEKLIE_03501	852.0	2.9e-305	1.002	0.886	0.660	UniRef:UniRef50_Q898E8
contig_108	cds	45362	46384	+	OEKLIE_03502	682.0	7.5e-252	1.0	1.0	1.0	BlastRules:WP_000736098
contig_108	cds	46457	47683	+	OEKLIE_03503	799.0	2.6e-293	1.027	1.0	0.967	UniRef:UniRef50_Q8ZK49
contig_108	cds	47844	48659	+	OEKLIE_03504	525.0	5.6e-192	1.0	1.0	1.0	BlastRules:WP_001019386
contig_108	cds	48712	49596	+	OEKLIE_03505	603.0	7.5e-222	1.0	1.0	1.0	BlastRules:WP_000683955
contig_108	cds	49652	50203	-	OEKLIE_03506	162.0	5.0e-49	0.858	0.849	0.567	UniRef:UniRef50_D3V5K3
contig_108	cds	50299	51651	+	OEKLIE_03507	860.0	2.5e-315	0.980	0.866	1.0	UniRef:UniRef50_P0AFK0
contig_108	cds	51750	52136	+	OEKLIE_03508	148.0	5.4e-45	1.008	0.890	0.651	UniRef:UniRef50_P63727
contig_108	cds	52423	52752	+	OEKLIE_03509	149.0	2.9e-46	1.018	0.925	0.712	UniRef:UniRef50_K8AIE9
contig_108	cds	52763	53125	+	OEKLIE_03510	151.0	1.1e-46	0.992	1.0	0.588	UniRef:UniRef50_R2S446
contig_108	cds	53125	53427	+	OEKLIE_03511	105.0	4.8e-29	0.950	0.969	0.505	UniRef:UniRef50_A0A1H9NXV1
contig_108	cds	53450	54226	+	OEKLIE_03512	488.0	2.5e-175	1.089	1.0	0.918	UniRef:UniRef50_A8AMF4
contig_108	cds	54238	54882	+	OEKLIE_03513	250.0	2.8e-82	0.967	0.812	0.599	UniRef:UniRef50_A0A0M2N600
contig_108	cds	54941	56074	+	OEKLIE_03514	426.0	3.5e-147	0.997	0.972	0.564	UniRef:UniRef50_A0A0J6NII6
contig_108	cds	56058	57176	+	OEKLIE_03515	683.0	9.0e-249	1.0	0.966	0.949	UniRef:UniRef50_A0A486V487
contig_108	cds	57173	57913	+	OEKLIE_03516	325.0	8.6e-111	0.984	0.823	0.669	UniRef:UniRef50_Q5E1U2
contig_108	cds	57930	59843	+	OEKLIE_03517	901.0	0.0	1.124	1.001	0.666	UniRef:UniRef50_D4E172
contig_108	cds	59921	60163	+	OEKLIE_03518	128.0	9.3e-39	1.0	0.870	0.788	UniRef:UniRef50_A0A0J2DDT7
contig_108	cds	60153	60437	+	OEKLIE_03519	139.0	1.0e-42	1.0	0.979	0.713	UniRef:UniRef50_A0A378B2C3
contig_108	cds	60441	60905	-	OEKLIE_03520	229.0	3.1e-76	1.0	0.880	0.649	UniRef:UniRef50_A0A5W0MXC9
contig_108	ncRNA	60929	61004	+	OEKLIE_03521	68.5	7.6e-10	-	-	-	RFAM:RF02564
contig_108	cds	61026	63164	-	OEKLIE_03522	1134.0	0.0	1.065	1.001	0.741	UniRef:UniRef50_A0A198FRE1
contig_108	cds	63573	65225	-	OEKLIE_03523	1017.0	0.0	0.998	0.915	0.849	UniRef:UniRef50_P28904
contig_108	cds	65275	66150	-	OEKLIE_03524	333.0	7.5e-114	0.821	0.984	0.661	UniRef:UniRef50_A0A376L1X5
contig_108	cds	66111	66692	-	OEKLIE_03525	-	-	-	-	-	-
contig_108	cds	66830	67777	-	OEKLIE_03526	592.0	1.0e-213	1.0	0.847	0.956	UniRef:UniRef50_P36673
contig_108	ncRNA-region	67952	68064	+	-	123.5	2.1e-20	-	-	-	RFAM:RF01056
contig_108	cds	68161	70869	+	OEKLIE_03527	1592.0	0.0	1.033	0.998	0.867	UniRef:UniRef50_A0A085G1Q5
contig_108	cds	70985	71431	-	OEKLIE_03528	280.0	1.8e-96	1.0	0.908	0.966	UniRef:UniRef50_Q9X446
contig_108	cds	71506	71892	-	OEKLIE_03529	244.0	2.1e-85	1.0	1.0	1.0	BlastRules:WP_000047544
contig_108	cds	71969	72430	-	OEKLIE_03530	269.0	2.1e-92	1.0	1.0	0.863	UniRef:UniRef50_Q328U1
contig_108	cds	72443	73378	-	OEKLIE_03531	391.0	1.5e-134	0.994	0.813	0.612	UniRef:UniRef50_Q9KP66
contig_108	cds	73414	73515	-	OEKLIE_03532	60.1	4.7e-13	0.970	0.842	0.844	UniRef:UniRef50_D2TNX8
contig_108	cds	73605	74093	-	OEKLIE_03533	242.0	2.7e-81	0.988	0.982	0.769	UniRef:UniRef50_A0A5P2M942
contig_108	cds	74280	75683	-	OEKLIE_03534	562.0	6.3e-198	1.0	0.998	0.627	UniRef:UniRef50_M4U5S6
contig_108	cds	75739	76743	-	OEKLIE_03535	468.0	4.5e-164	0.979	0.813	0.685	UniRef:UniRef50_P04391
contig_108	cds	76855	77787	-	OEKLIE_03536	394.0	1.3e-136	0.961	0.914	0.678	UniRef:UniRef50_A0A7U6B9G6
contig_108	cds	77798	79018	-	OEKLIE_03537	764.0	4.2e-279	1.0	0.900	0.892	UniRef:UniRef50_Q5E7U3
contig_108	cds	79694	80146	+	OEKLIE_03538	222.0	2.5e-73	0.987	0.822	0.689	UniRef:UniRef50_A0A0H3MSU9
contig_108	cds	80220	81224	-	OEKLIE_03539	602.0	5.1e-217	1.0	0.831	0.904	UniRef:UniRef50_P04391
contig_108	cds	81390	81806	+	OEKLIE_03540	192.0	1.8e-62	1.043	1.0	0.708	UniRef:UniRef50_Q6LUW5
contig_108	cds	81866	82630	+	OEKLIE_03541	516.0	8.6e-189	1.0	0.941	1.0	BlastRules:WP_000218459
contig_108	cds	82864	83352	-	OEKLIE_03542	218.0	7.5e-72	0.981	0.975	0.673	UniRef:UniRef50_P0A1V0
contig_108	cds	83459	83962	-	OEKLIE_03543	203.0	2.2e-65	0.994	0.806	0.596	UniRef:UniRef50_P39337
contig_108	cds	84157	85344	+	OEKLIE_03544	759.0	4.8e-278	1.0	0.973	0.997	UniRef:UniRef50_Q08022
contig_108	cds	85486	88341	-	OEKLIE_03545	1609.0	0.0	1.0	0.850	0.825	UniRef:UniRef50_P07118
contig_108	cds	88341	88823	-	OEKLIE_03546	300.0	3.1e-104	0.981	0.924	0.924	UniRef:UniRef50_Q6DA53
contig_108	cds	88921	90432	-	OEKLIE_03547	907.0	0.0	1.060	1.0	0.854	UniRef:UniRef50_Q2NR41
contig_108	ncRNA	89680	89874	+	OEKLIE_03548	202.3	1.0e-31	-	-	-	RFAM:RF02850
contig_108	cds	90827	91927	+	OEKLIE_03549	513.0	8.8e-182	0.981	0.965	0.735	UniRef:UniRef50_W0HPI5
contig_108	cds	91927	93009	+	OEKLIE_03550	672.0	1.3e-244	0.997	0.916	0.969	UniRef:UniRef50_P0ADC6
contig_108	cds	93204	94202	-	OEKLIE_03551	574.0	1.5e-206	0.937	0.834	0.949	UniRef:UniRef50_P39343
contig_108	cds	94266	95585	-	OEKLIE_03552	775.0	4.4e-285	1.0	1.0	0.945	BlastRules:WP_001128335
contig_108	cds	95647	96411	-	OEKLIE_03553	295.0	6.0e-99	0.992	0.884	0.552	UniRef:UniRef50_Q3IVC8
contig_108	cds	96436	97467	-	OEKLIE_03554	464.0	1.3e-162	0.991	0.899	0.641	UniRef:UniRef50_P39346
contig_108	cds	97684	98214	+	OEKLIE_03555	299.0	4.0e-103	0.972	0.877	0.865	UniRef:UniRef50_P39208
contig_108	cds	98242	99261	-	OEKLIE_03556	659.0	5.3e-240	1.088	1.0	0.905	UniRef:UniRef50_P27250
contig_108	tRNA	99484	99568	+	OEKLIE_03557	79.3	-	-	-	-	-
contig_108	cds	99787	100074	+	OEKLIE_03558	-	-	-	-	-	-
contig_108	cds	100436	101506	+	OEKLIE_03559	-	-	-	-	-	-
contig_108	cds	101510	103951	+	OEKLIE_03560	1107.0	0.0	1.0	0.998	0.675	UniRef:UniRef50_A0AAI9EMR3
contig_108	cds	104030	105037	+	OEKLIE_03561	419.0	1.1e-145	0.994	0.974	0.625	UniRef:UniRef50_A0AAD1TZY3
contig_108	cds	105150	107234	-	OEKLIE_03562	1179.0	0.0	0.967	0.876	0.851	UniRef:UniRef50_P0DUG1
contig_108	cds	107245	109848	-	OEKLIE_03563	-	-	-	-	-	-
contig_108	cds	109845	110657	-	OEKLIE_03564	521.0	3.4e-188	1.0	0.989	0.941	UniRef:UniRef50_A0A974KJ17
contig_108	cds	110644	111735	-	OEKLIE_03565	747.0	2.3e-274	1.011	1.0	0.989	UniRef:UniRef50_J3D763
contig_108	cds	111735	115412	-	OEKLIE_03566	1204.0	0.0	1.016	1.007	0.521	UniRef:UniRef50_P0DUF9
contig_108	cds	115458	119099	-	OEKLIE_03567	1491.0	0.0	1.005	1.002	0.643	UniRef:UniRef50_A0A0T9T179
contig_108	cds	119111	119713	-	OEKLIE_03568	242.0	5.6e-80	0.925	0.885	0.627	UniRef:UniRef50_P0DUF7
contig_108	cds	119710	120318	-	OEKLIE_03569	260.0	1.1e-86	0.980	0.802	0.662	UniRef:UniRef50_P0DUF6
contig_108	cds	120505	120819	-	OEKLIE_03570	203.0	8.4e-68	1.0	0.929	0.952	UniRef:UniRef50_A0A5Y2HP01
contig_108	cds	121089	121196	-	OEKLIE_03571	50.4	3.2e-09	1.0	0.972	0.743	UniRef:UniRef50_A0A0J1LPK6
contig_108	cds	121138	121854	-	OEKLIE_03572	367.0	4.6e-129	0.803	0.995	0.990	UniRef:UniRef50_A0A376TFK5
contig_108	cds	122414	124039	-	OEKLIE_03573	1115.0	0.0	1.0	0.966	0.989	UniRef:UniRef50_B5R9N9
contig_108	cds	124050	124307	-	OEKLIE_03574	118.0	1.2e-34	0.988	0.988	0.679	UniRef:UniRef50_N8ZYQ3
contig_108	cds	124446	124742	-	OEKLIE_03575	204.0	1.5e-68	1.0	1.0	1.0	UniRef:UniRef50_A0A6D2GFN9
contig_108	cds	124796	125404	+	OEKLIE_03576	289.0	1.8e-98	1.0	0.957	0.703	UniRef:UniRef50_A0A0H3GPE0
contig_108	cds	125656	126651	+	OEKLIE_03577	390.0	7.4e-134	1.0	0.860	0.598	UniRef:UniRef50_A0A1E5E2G2
contig_108	ncRNA	126660	126805	-	OEKLIE_03578	170.4	2.0e-27	-	-	-	RFAM:RF02049
contig_108	cds	126927	127838	+	OEKLIE_03579	590.0	5.0e-214	0.983	0.937	0.963	UniRef:UniRef50_A0A0K0HH38
contig_108	cds	128043	128504	+	OEKLIE_03580	255.0	2.5e-86	0.980	0.820	0.873	UniRef:UniRef50_A0A0J1LMW4
contig_108	cds	128501	129028	-	OEKLIE_03581	-	-	-	-	-	-
contig_108	cds	129573	130298	+	OEKLIE_03582	355.0	4.3e-124	0.809	1.0	0.897	UniRef:UniRef50_A0A376ZLI0
contig_108	cds	130299	131312	-	OEKLIE_03583	526.0	3.6e-189	0.810	1.0	0.985	UniRef:UniRef50_A0A379VWS0
contig_108	ncRNA	131470	131631	+	OEKLIE_03584	194.9	2.0e-33	-	-	-	RFAM:RF01399
contig_108	cds	132114	132560	+	OEKLIE_03585	-	-	-	-	-	-
contig_108	cds	132799	133533	+	OEKLIE_03586	486.0	5.1e-175	1.0	0.910	1.0	UniRef:UniRef50_A0A249A4A0
contig_108	cds	133539	134447	-	OEKLIE_03587	473.0	4.1e-169	1.0	1.208	0.828	UniRef:UniRef50_Q8X487
contig_108	cds	134566	135738	-	OEKLIE_03588	627.0	2.7e-226	1.0	1.0	0.810	UniRef:UniRef50_P39377
contig_108	cds	135751	136212	-	OEKLIE_03589	191.0	3.4e-61	1.196	0.989	0.596	UniRef:UniRef50_A8ADA5
contig_108	cds	136209	136880	-	OEKLIE_03590	295.0	4.5e-100	0.946	0.906	0.730	UniRef:UniRef50_L0M1U9
contig_108	cds	137753	138937	-	OEKLIE_03591	405.0	1.2e-137	0.944	0.809	0.610	UniRef:UniRef50_P39381
contig_108	cds	139157	140428	-	OEKLIE_03592	647.0	3.6e-232	0.955	0.854	0.792	UniRef:UniRef50_P39385
contig_108	cds	140515	141555	-	OEKLIE_03593	484.0	4.4e-170	1.150	0.941	0.666	UniRef:UniRef50_W1DNL4
contig_108	cds	142034	142549	+	OEKLIE_03594	282.0	8.4e-97	1.023	1.0	0.971	UniRef:UniRef50_R8X7V6
contig_108	cds	142730	144100	+	OEKLIE_03595	881.0	0.0	0.989	0.968	0.989	UniRef:UniRef50_A0A1C6Z1A2
contig_108	cds	144305	144469	+	OEKLIE_03596	-	-	-	-	-	-
contig_108	cds	144544	145245	-	OEKLIE_03597	373.0	6.4e-131	0.987	0.979	0.852	UniRef:UniRef50_A0A5I8QWX4
contig_108	cds	145319	145651	-	OEKLIE_03598	165.0	2.5e-52	0.982	0.818	0.796	UniRef:UniRef50_P39394
contig_108	ncRNA	145646	145721	+	OEKLIE_03599	87.7	1.9e-15	-	-	-	RFAM:RF01809
contig_108	cds	145878	147287	-	OEKLIE_03600	442.0	6.2e-150	1.055	0.963	0.515	UniRef:UniRef50_I2JJ28
contig_108	cds	147284	148873	-	OEKLIE_03601	1007.0	0.0	0.998	0.998	0.943	BlastRules:WP_001063204
contig_108	cds	149031	152540	-	OEKLIE_03602	1194.0	0.0	0.861	0.813	0.633	UniRef:UniRef50_P08956
contig_108	cds	152738	153652	+	OEKLIE_03603	384.0	2.1e-132	0.980	0.879	0.668	UniRef:UniRef50_P24202
contig_108	cds	153921	154208	+	OEKLIE_03604	105.0	5.0e-29	1.011	0.906	0.542	UniRef:UniRef50_A0A081RXW7
contig_108	cds	154195	154497	+	OEKLIE_03605	-	-	-	-	-	-
contig_108	cds	154572	155528	-	OEKLIE_03606	419.0	1.3e-145	0.975	0.873	0.661	UniRef:UniRef50_P24203
contig_108	cds	155539	155742	-	OEKLIE_03607	107.0	4.6e-31	1.0	1.0	0.701	UniRef:UniRef50_A0A151ULG1
contig_108	cds	155837	157987	-	OEKLIE_03608	1372.0	0.0	1.0	1.0	0.964	BlastRules:WP_001299714
contig_108	cds	158354	160015	+	OEKLIE_03609	607.0	2.2e-211	1.193	1.0	0.662	UniRef:UniRef50_P02942
contig_108	cds	160339	163104	+	OEKLIE_03610	1342.0	0.0	1.0	0.881	0.733	UniRef:UniRef50_A0A7H4PAR5
contig_108	cds	163206	163628	+	OEKLIE_03611	197.0	6.5e-64	1.0	0.881	0.686	UniRef:UniRef50_A0A085DKH7
contig_108	cds	163643	164104	+	OEKLIE_03612	291.0	5.3e-101	0.980	0.938	0.993	UniRef:UniRef50_A0A0K0HHQ5
contig_108	cds	164130	164909	+	OEKLIE_03613	441.0	2.2e-156	0.954	0.843	0.976	UniRef:UniRef50_F3Y9D2
contig_108	cds	164887	165735	+	OEKLIE_03614	387.0	9.4e-135	0.957	0.906	0.763	UniRef:UniRef50_A0A0S2UZL1
contig_108	cds	165748	166809	+	OEKLIE_03615	472.0	6.3e-166	1.003	0.959	0.698	UniRef:UniRef50_A0A0T7RVC5
contig_108	cds	166827	167837	+	OEKLIE_03616	579.0	1.4e-208	0.875	0.803	0.990	UniRef:UniRef50_A0A4R2NHN9
contig_108	cds	167971	170262	-	OEKLIE_03617	1027.0	0.0	0.987	0.905	0.661	UniRef:UniRef50_P39401
contig_108	cds	170545	171006	-	OEKLIE_03618	-	-	-	-	-	-
contig_108	cds	171064	171801	-	OEKLIE_03619	271.0	4.9e-90	0.992	0.972	0.543	UniRef:UniRef50_A0A170PBF8
contig_108	cds	171804	172343	-	OEKLIE_03620	337.0	6.5e-118	0.939	0.836	1.0	UniRef:UniRef50_P0A8J2
contig_108	cds	172436	172909	-	OEKLIE_03621	268.0	8.4e-92	0.987	0.917	0.852	UniRef:UniRef50_A0A0H3FQN0
contig_108	cds	172900	173844	-	OEKLIE_03622	572.0	1.3e-206	0.955	0.882	0.980	UniRef:UniRef50_A0A0H3FRB6
contig_108	cds	174389	175114	+	OEKLIE_03623	285.0	2.6e-95	0.959	0.828	0.632	UniRef:UniRef50_P0ADD8
contig_108	cds	175075	175749	+	OEKLIE_03624	433.0	1.6e-154	1.0	0.911	0.991	UniRef:UniRef50_P39404
contig_108	cds	175800	176258	-	OEKLIE_03625	228.0	1.2e-75	1.0	0.817	0.737	UniRef:UniRef50_A0A168DX37
contig_108	cds	176409	177197	-	OEKLIE_03626	395.0	1.2e-138	0.985	0.938	0.736	UniRef:UniRef50_P39405
contig_108	cds	177318	178382	-	OEKLIE_03627	443.0	1.7e-154	0.994	0.978	0.651	UniRef:UniRef50_A0A379TN26
contig_109	cds	82	1011	-	OEKLIE_03628	387.0	1.3e-134	0.877	1.007	0.734	UniRef:UniRef50_A0A2Y6DL20
contig_109	cds	1089	2159	-	OEKLIE_03629	513.0	1.1e-181	0.963	0.862	0.770	UniRef:UniRef50_Q05603
contig_109	cds	2186	2929	-	OEKLIE_03630	448.0	7.8e-160	1.057	1.0	0.931	UniRef:UniRef50_P36561
contig_109	cds	2926	3471	-	OEKLIE_03631	305.0	3.3e-105	1.116	1.0	0.777	UniRef:UniRef50_A0A0J2HIE9
contig_109	cds	3468	4988	-	OEKLIE_03632	817.0	8.1e-299	0.816	0.993	0.995	UniRef:UniRef50_A0A7H4MRI6
contig_109	cds	4985	5800	-	OEKLIE_03633	449.0	8.3e-160	1.004	0.989	0.831	UniRef:UniRef50_A0A0F1BEW3
contig_109	cds	5809	6486	-	OEKLIE_03634	333.0	1.6e-114	0.982	0.815	0.742	UniRef:UniRef50_Q05598
contig_109	cds	6473	6754	-	OEKLIE_03635	78.2	1.7e-18	0.968	0.900	0.500	UniRef:UniRef50_I2B7T7
contig_109	cds	6756	7493	-	OEKLIE_03636	308.0	9.3e-105	0.976	0.952	0.669	UniRef:UniRef50_Q05594
contig_109	cds	7490	8203	-	OEKLIE_03637	398.0	1.4e-140	1.0	1.0	0.840	UniRef:UniRef50_A0A379T931
contig_109	cds	8200	8994	-	OEKLIE_03638	524.0	9.3e-192	1.0	1.0	1.0	BlastRules:WP_000709784
contig_109	cds	8997	9788	-	OEKLIE_03639	259.0	7.7e-85	0.958	0.881	0.528	UniRef:UniRef50_A0A0E1NJ60
contig_109	cds	9785	10510	-	OEKLIE_03640	264.0	1.5e-87	1.0	0.972	0.544	UniRef:UniRef50_A0A0Z8M1W7
contig_109	cds	10510	11565	-	OEKLIE_03641	461.0	1.5e-161	1.046	0.966	0.651	UniRef:UniRef50_Q05631
contig_109	cds	11546	12319	-	OEKLIE_03642	386.0	5.0e-135	1.0	0.924	0.774	UniRef:UniRef50_P0A2G9
contig_109	cds	12303	12881	-	OEKLIE_03643	219.0	4.6e-71	0.958	0.902	0.576	UniRef:UniRef50_Q05632
