# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_50	cds	216599	218317	-	PAPNPA_03372	1041.0	0.0	1.0	1.0	0.907	UniRef:UniRef50_A0A1T4Z4C8
contig_50	cds	218475	219443	-	PAPNPA_03373	380.0	2.6e-130	1.028	0.899	0.595	UniRef:UniRef50_A0A264VUZ4
contig_50	cds	219455	221107	-	PAPNPA_03374	1030.0	0.0	1.051	1.0	0.884	UniRef:UniRef50_P75825
contig_50	cds	221251	222150	-	PAPNPA_03375	486.0	1.2e-172	0.987	0.870	0.858	UniRef:UniRef50_A0A443VF55
contig_50	cds	222352	224010	+	PAPNPA_03376	959.0	0.0	1.139	1.0	0.790	UniRef:UniRef50_P75828
contig_50	cds	224007	224957	-	PAPNPA_03377	564.0	4.8e-203	0.902	0.810	0.993	UniRef:UniRef50_D2TR76
contig_50	cds	225103	226221	+	PAPNPA_03378	572.0	7.3e-205	1.032	0.990	0.799	UniRef:UniRef50_P75830
contig_50	cds	226218	228164	+	PAPNPA_03379	781.0	1.0e-278	1.0	1.0	0.634	UniRef:UniRef50_D4E8G0
contig_50	cds	228294	228515	-	PAPNPA_03380	92.8	8.6e-25	0.959	0.824	0.586	UniRef:UniRef50_E0SMW7
contig_50	cds	228839	229159	+	PAPNPA_03381	194.0	3.5e-64	0.943	0.855	0.940	UniRef:UniRef50_B5XYB2
contig_50	cds	229190	231466	+	PAPNPA_03382	1329.0	0.0	0.997	0.865	0.905	UniRef:UniRef50_P0ABH9
contig_50	cds	231874	232152	+	PAPNPA_03383	164.0	5.0e-55	0.935	0.977	0.977	IS:ISKpn53
contig_50	cds	232136	232384	-	PAPNPA_03384	130.0	2.0e-39	0.976	0.833	0.825	UniRef:UniRef50_B5F4A2
contig_50	ncRNA	232138	232280	-	PAPNPA_03385	156.8	6.9e-25	-	-	-	RFAM:RF01396
contig_50	cds	232436	232717	+	PAPNPA_03386	-	-	-	-	-	-
contig_50	cds	233267	234187	-	PAPNPA_03387	607.0	8.5e-221	1.0	0.984	1.0	UniRef:UniRef50_A0A0H3FV35
contig_50	cds	234405	235577	+	PAPNPA_03388	567.0	2.2e-202	0.990	0.987	0.720	UniRef:UniRef50_A0A600XCV4
contig_50	cds	235597	236316	-	PAPNPA_03389	-	-	-	-	-	-
contig_50	cds	236351	237319	-	PAPNPA_03390	410.0	8.0e-142	1.0	0.826	0.624	UniRef:UniRef50_P0A6V8
contig_50	cds	237414	239081	-	PAPNPA_03391	751.0	1.1e-269	1.002	1.0	0.640	UniRef:UniRef50_A0A2U3B9E2
contig_50	cds	239170	240225	-	PAPNPA_03392	466.0	3.1e-163	0.997	0.926	0.620	UniRef:UniRef50_A0A2S6ECA8
contig_50	cds	240323	241447	-	PAPNPA_03393	381.0	2.6e-129	1.0	0.959	0.543	UniRef:UniRef50_A0A660A233
contig_50	cds	241815	241991	+	PAPNPA_03394	-	-	-	-	-	-
contig_50	cds	242032	243303	+	PAPNPA_03395	744.0	6.1e-271	1.0	0.966	0.998	UniRef:UniRef50_A0A0H3FZ37
contig_50	cds	243357	243809	+	PAPNPA_03396	226.0	2.8e-75	0.980	0.913	0.667	UniRef:UniRef50_A0A1I4AL15
contig_50	cds	243820	244866	+	PAPNPA_03397	-	-	-	-	-	-
contig_50	cds	244986	246308	+	PAPNPA_03398	682.0	4.5e-246	1.0	0.995	0.757	UniRef:UniRef50_A0A0H3FV45
contig_50	cds	246505	247851	+	PAPNPA_03399	491.0	5.7e-170	0.982	0.915	0.534	UniRef:UniRef50_A0A2X4WYK1
contig_50	cds	248052	248267	-	PAPNPA_03400	-	-	-	-	-	-
contig_50	cds	249328	250671	+	PAPNPA_03401	466.0	1.6e-160	0.975	0.960	0.544	UniRef:UniRef50_R3WFM3
contig_50	cds	250918	251169	-	PAPNPA_03402	-	-	-	-	-	-
contig_50	cds	251744	251980	-	PAPNPA_03403	108.0	6.7e-31	0.987	1.0	0.688	UniRef:UniRef50_I7CGM2
contig_50	cds	252311	252664	+	PAPNPA_03404	-	-	-	-	-	-
contig_50	cds	252598	252999	-	PAPNPA_03405	252.0	1.9e-88	1.0	1.0	0.992	IS:ISSen1
contig_50	tRNA	253287	253374	-	PAPNPA_03406	76.9	-	-	-	-	-
contig_50	cds	253523	254200	-	PAPNPA_03407	382.0	4.6e-135	0.884	0.980	1.0	UniRef:UniRef50_A0A446CFS7
contig_50	cds	254220	255080	-	PAPNPA_03408	352.0	4.1e-120	0.986	0.810	0.585	UniRef:UniRef50_A0A2C6DIW0
contig_50	cds	255189	256100	+	PAPNPA_03409	440.0	1.8e-154	0.941	0.843	0.765	UniRef:UniRef50_A0A060VGJ9
contig_50	cds	256191	256409	-	PAPNPA_03410	97.8	6.0e-27	0.986	0.986	0.648	UniRef:UniRef50_Q87ZS2
contig_50	cds	256721	257425	-	PAPNPA_03411	360.0	3.3e-126	0.880	0.963	0.806	UniRef:UniRef50_A0A2X3K279
contig_50	cds	257470	259191	-	PAPNPA_03412	683.0	1.6e-241	1.0	0.908	0.632	UniRef:UniRef50_A0A246NLP7
contig_50	cds	259192	260958	-	PAPNPA_03413	905.0	0.0	0.816	0.996	0.983	UniRef:UniRef50_A0A919HU54
contig_50	cds	261072	262040	-	PAPNPA_03414	447.0	4.3e-157	0.978	0.940	0.714	UniRef:UniRef50_P43788
contig_50	cds	262587	263081	+	PAPNPA_03415	299.0	4.9e-104	1.0	1.038	0.939	UniRef:UniRef50_A0A379SX48
contig_50	cds	263216	267250	+	PAPNPA_03416	2231.0	0.0	1.013	1.008	0.957	BlastRules:WP_001542260
contig_50	cds	267393	268004	+	PAPNPA_03417	364.0	1.2e-127	1.0	0.832	0.862	UniRef:UniRef50_P61316
contig_50	cds	268014	269357	+	PAPNPA_03418	855.0	1.7e-316	1.0	1.0	0.973	BlastRules:WP_000067755
contig_50	cds	269616	270908	+	PAPNPA_03419	608.0	8.9e-217	0.977	0.917	0.731	UniRef:UniRef50_Q7MLV2
contig_50	ncRNA	270922	271056	-	PAPNPA_03420	144.0	1.7e-21	-	-	-	RFAM:RF02084
contig_50	cds	271146	273590	+	PAPNPA_03421	1667.0	0.0	1.0	0.949	0.998	UniRef:UniRef50_P18775
contig_50	cds	273601	274218	+	PAPNPA_03422	406.0	1.0e-144	0.946	0.874	0.912	UniRef:UniRef50_P45003
contig_50	cds	274220	275083	+	PAPNPA_03423	506.0	1.2e-180	1.0	0.808	0.944	UniRef:UniRef50_P18777
contig_50	cds	275433	276581	+	PAPNPA_03424	565.0	3.3e-201	0.997	0.916	0.745	UniRef:UniRef50_P21503
contig_50	cds	276799	278220	+	PAPNPA_03425	869.0	0.0	0.992	0.869	0.932	UniRef:UniRef50_A2RL65
contig_50	cds	278513	279310	-	PAPNPA_03426	334.0	4.2e-114	0.917	0.824	0.626	UniRef:UniRef50_P0A9N4
contig_50	cds	279429	279611	-	PAPNPA_03427	-	-	-	-	-	-
contig_50	cds	279896	280855	+	PAPNPA_03428	565.0	4.4e-204	1.009	1.0	0.860	UniRef:UniRef50_Q8ZQC8
contig_50	cds	280927	283209	-	PAPNPA_03429	1240.0	0.0	0.989	0.842	0.815	UniRef:UniRef50_P09373
contig_50	cds	283269	284126	-	PAPNPA_03430	523.0	3.5e-188	0.996	0.902	0.915	UniRef:UniRef50_A0A1V4B3H6
contig_50	cds	284531	286291	-	PAPNPA_03431	1112.0	0.0	1.0	0.872	0.927	UniRef:UniRef50_P75838
contig_50	cds	286428	287120	+	PAPNPA_03432	375.0	2.0e-131	1.109	1.0	0.773	UniRef:UniRef50_P75839
contig_50	cds	287306	288394	+	PAPNPA_03433	421.0	2.4e-145	0.994	0.914	0.594	UniRef:UniRef50_Q6ALW3
contig_50	cds	288465	289748	+	PAPNPA_03434	673.0	4.8e-242	0.993	0.867	0.800	UniRef:UniRef50_P0A6D3
contig_50	cds	289891	290652	+	PAPNPA_03435	270.0	3.8e-89	0.992	0.857	0.578	UniRef:UniRef50_P43674
contig_50	cds	290825	291508	+	PAPNPA_03436	367.0	5.2e-128	0.996	0.828	0.836	UniRef:UniRef50_P43893
contig_51	cds	236	1264	-	PAPNPA_03437	452.0	4.8e-158	0.994	0.872	0.656	UniRef:UniRef50_P39406
contig_51	cds	1367	1804	+	PAPNPA_03438	159.0	5.8e-49	0.986	0.986	0.545	UniRef:UniRef50_A0A0T9T0P2
contig_51	cds	1749	2195	+	PAPNPA_03439	177.0	7.5e-56	0.986	0.912	0.548	UniRef:UniRef50_A0A1B7JR35
contig_51	cds	2214	2894	+	PAPNPA_03440	273.0	4.8e-91	0.982	0.838	0.586	UniRef:UniRef50_C9XUY8
contig_51	cds	2986	4575	+	PAPNPA_03441	919.0	0.0	1.261	0.997	0.723	UniRef:UniRef50_P0A7I4
contig_51	cds	4977	5594	+	PAPNPA_03442	201.0	8.8e-64	1.0	0.972	0.595	UniRef:UniRef50_A0A2X3EWA9
contig_51	cds	5723	5884	+	PAPNPA_03443	96.7	6.1e-27	1.0	0.841	0.981	UniRef:UniRef50_A0A148H625
contig_51	cds	5987	7081	+	PAPNPA_03444	613.0	1.8e-221	0.981	1.0	0.826	UniRef:UniRef50_A0A198F2U5
contig_51	cds	7078	7851	+	PAPNPA_03445	329.0	5.2e-112	1.004	0.854	0.655	UniRef:UniRef50_P39408
contig_51	cds	7884	8471	-	PAPNPA_03446	-	-	-	-	-	-
contig_51	cds	8719	10269	-	PAPNPA_03447	973.0	0.0	0.996	0.910	0.924	UniRef:UniRef50_P37342
contig_51	cds	10529	11308	+	PAPNPA_03448	494.0	1.9e-177	1.0	0.863	0.981	UniRef:UniRef50_P0A6L0
contig_51	cds	11432	12754	+	PAPNPA_03449	797.0	6.1e-291	1.0	0.894	0.936	UniRef:UniRef50_P07650
contig_51	cds	12806	14029	+	PAPNPA_03450	649.0	3.9e-235	0.845	1.003	0.904	UniRef:UniRef50_A0A2X3M5J1
contig_51	cds	14239	14958	+	PAPNPA_03451	460.0	1.5e-164	0.996	0.881	0.979	UniRef:UniRef50_P0ABP8
contig_51	cds	14996	15568	-	PAPNPA_03452	363.0	2.8e-128	0.984	0.944	0.973	UniRef:UniRef50_V3R2X1
contig_51	cds	15565	17973	-	PAPNPA_03453	-	-	1.0	1.0	0.989	NCBIProtein:EAP5396978.1
contig_51	cds	17987	18694	-	PAPNPA_03454	451.0	6.5e-164	1.0	1.0	0.983	BlastRules:WP_001112032
contig_51	cds	18772	19461	-	PAPNPA_03455	283.0	1.3e-95	1.0	1.0	0.655	UniRef:UniRef50_A0A5Y2LQC0
contig_51	cds	19509	20198	-	PAPNPA_03456	234.0	3.3e-76	1.044	1.004	0.623	UniRef:UniRef50_V3PAE3
contig_51	cds	20509	21525	-	PAPNPA_03457	677.0	1.2e-249	1.0	1.0	0.982	BlastRules:WP_000209755
contig_51	cds	21559	22203	-	PAPNPA_03458	283.0	5.1e-96	0.860	0.840	0.848	UniRef:UniRef50_A8ALX1
contig_51	cds	22320	23288	+	PAPNPA_03459	638.0	1.5e-232	1.0	0.947	0.994	UniRef:UniRef50_C9XV02
contig_51	cds	23372	24754	+	PAPNPA_03460	617.0	6.4e-220	1.017	1.0	0.675	UniRef:UniRef50_A0A0K2BL85
contig_51	cds	24905	26137	+	PAPNPA_03461	707.0	8.0e-256	1.168	0.992	0.745	UniRef:UniRef50_P27278
contig_51	cds	26255	27922	-	PAPNPA_03462	1033.0	0.0	0.971	0.918	0.963	UniRef:UniRef50_A0A371QPE2
contig_51	cds	28131	30068	+	PAPNPA_03463	801.0	9.0e-286	0.988	0.915	0.603	UniRef:UniRef50_P0AGC3
contig_51	cds	30126	30452	+	PAPNPA_03464	133.0	7.5e-40	0.926	0.901	0.680	UniRef:UniRef50_P37444
contig_51	cds	30554	31069	-	PAPNPA_03465	202.0	4.6e-65	1.0	0.847	0.585	UniRef:UniRef50_P39411
contig_51	cds	31118	31765	+	PAPNPA_03466	372.0	8.6e-131	1.0	0.919	0.856	UniRef:UniRef50_P0A7A2
contig_51	cds	31762	32631	-	PAPNPA_03467	291.0	2.0e-96	0.910	0.832	0.574	UniRef:UniRef50_A0A2U9L0W3
contig_51	cds	32731	32838	+	PAPNPA_03468	77.0	9.2e-20	1.0	1.0	0.943	UniRef:UniRef50_A0A2X4TXI3
contig_51	cds	32828	33316	+	PAPNPA_03469	269.0	8.0e-92	0.994	0.936	0.820	UniRef:UniRef50_A0A1Y6GNS9
contig_51	cds	33329	34018	+	PAPNPA_03470	389.0	2.7e-137	0.978	0.929	0.857	UniRef:UniRef50_P08368
contig_51	cds	34018	35442	+	PAPNPA_03471	749.0	3.9e-273	0.823	1.0	0.995	UniRef:UniRef50_A0A655DID4
contig_51	cds	35500	36849	+	PAPNPA_03472	711.0	7.7e-259	0.815	0.995	0.992	UniRef:UniRef50_A0A659R5D8
contig_51	cds	36907	37992	-	PAPNPA_03473	690.0	4.9e-254	1.0	1.0	0.992	BlastRules:WP_001253768
contig_51	cds	38033	38590	-	PAPNPA_03474	286.0	5.2e-98	0.941	0.870	0.874	UniRef:UniRef50_Q8ZJU2
contig_51	cds	38608	41145	-	PAPNPA_03475	1561.0	0.0	1.024	1.0	0.923	UniRef:UniRef50_Q8ZJU1
contig_51	cds	41191	41874	-	PAPNPA_03476	448.0	8.2e-163	1.0	1.0	0.996	BlastRules:WP_000680512
contig_51	cds	41945	42490	-	PAPNPA_03477	325.0	1.8e-113	0.994	0.947	0.950	UniRef:UniRef50_A0A0F5B9S0
contig_51	cds	42829	43500	-	PAPNPA_03478	409.0	2.2e-145	0.928	0.873	1.0	UniRef:UniRef50_A0A6D1JFJ7
contig_51	cds	43885	44199	-	PAPNPA_03479	206.0	6.8e-69	1.0	0.860	1.0	UniRef:UniRef50_A0A5Y0MLR5
contig_51	cds	44466	45182	-	PAPNPA_03480	423.0	1.6e-149	1.0	0.801	0.870	UniRef:UniRef50_P0A9Q1
contig_51	cds	45818	46504	+	PAPNPA_03481	365.0	1.9e-127	0.982	0.836	0.821	UniRef:UniRef50_P37005
contig_51	sorf	46697	46783	+	PAPNPA_03482	58.5	9.1e-18	1.0	1.0	1.0	UniRef:UniRef50_Q7CRA3
contig_51	ncRNA-region	46719	46839	+	-	126.4	1.6e-22	-	-	-	RFAM:RF00506
contig_51	cds	46865	49327	+	PAPNPA_03483	1283.0	0.0	1.123	1.0	0.742	UniRef:UniRef50_P00561
contig_51	cds	49329	50258	+	PAPNPA_03484	382.0	6.0e-132	1.0	0.987	0.573	UniRef:UniRef50_Q493S9
contig_51	cds	50262	51548	+	PAPNPA_03485	507.0	4.0e-177	1.051	1.0	0.589	UniRef:UniRef50_Q89AR5
contig_51	cds	51642	52415	-	PAPNPA_03486	369.0	2.5e-128	0.996	0.992	0.738	UniRef:UniRef50_A0A6I6EGM8
contig_51	cds	52494	53924	-	PAPNPA_03487	727.0	4.3e-262	1.0	0.924	0.769	UniRef:UniRef50_P30143
contig_51	cds	54193	55146	+	PAPNPA_03488	619.0	2.5e-227	1.0	1.0	1.0	BlastRules:WP_000130175
contig_51	cds	55257	55847	+	PAPNPA_03489	250.0	1.4e-83	0.974	0.970	0.670	UniRef:UniRef50_A0A0A2Z689
contig_51	cds	55904	56470	-	PAPNPA_03490	206.0	1.4e-66	0.920	1.006	0.699	UniRef:UniRef50_A0A8S0G258
contig_51	cds	56620	57333	-	PAPNPA_03491	446.0	4.2e-159	0.992	0.904	0.996	UniRef:UniRef50_P58316
contig_51	cds	57369	57773	-	PAPNPA_03492	-	-	-	-	-	-
contig_51	cds	58122	60038	+	PAPNPA_03493	1046.0	0.0	1.158	1.004	0.788	UniRef:UniRef50_P43736
contig_51	ncRNA	60049	60123	+	PAPNPA_03494	84.0	1.9e-16	-	-	-	RFAM:RF02031
contig_51	cds	60124	61263	+	PAPNPA_03495	452.0	2.3e-157	1.005	0.967	0.646	UniRef:UniRef50_A0A4R1HEE6
contig_51	cds	61210	61350	-	PAPNPA_03496	-	-	-	-	-	-
contig_51	cds	61543	62490	+	PAPNPA_03497	608.0	5.7e-221	1.0	0.960	0.997	UniRef:UniRef50_A0A0L0AFF1
contig_51	cds	62617	62961	+	PAPNPA_03498	203.0	1.9e-67	0.939	0.863	0.991	UniRef:UniRef50_A0A0H3FW56
contig_51	cds	63022	63555	-	PAPNPA_03499	-	-	-	-	-	-
contig_51	cds	63572	64015	-	PAPNPA_03500	283.0	1.1e-97	0.993	0.885	1.0	UniRef:UniRef50_Q8ZS10
contig_51	cds	64396	66495	+	PAPNPA_03501	702.0	2.2e-245	1.080	1.029	0.525	UniRef:UniRef50_A0A0L0AFP7
contig_51	cds	66588	69584	+	PAPNPA_03502	1615.0	0.0	0.812	1.0	0.991	UniRef:UniRef50_A0A3S4FS72
contig_51	cds	69865	70569	+	PAPNPA_03503	436.0	3.5e-155	1.158	1.0	0.838	UniRef:UniRef50_E3G2G5
contig_51	cds	70999	71541	+	PAPNPA_03504	318.0	1.6e-110	1.078	1.0	0.923	UniRef:UniRef50_A9MR69
contig_51	cds	71642	72328	+	PAPNPA_03505	435.0	9.5e-158	1.0	1.0	1.0	BlastRules:WP_000742551
contig_51	cds	72333	74954	+	PAPNPA_03506	1729.0	0.0	1.0	1.0	0.991	BlastRules:WP_001245864
contig_51	cds	74955	75962	+	PAPNPA_03507	649.0	1.5e-236	1.024	1.0	0.971	UniRef:UniRef50_A9MR66
contig_51	cds	75963	76508	+	PAPNPA_03508	358.0	1.3e-126	1.044	1.0	0.958	UniRef:UniRef50_A9MR65
contig_51	cds	76524	77042	+	PAPNPA_03509	-	-	-	-	-	-
contig_51	cds	77008	77739	+	PAPNPA_03510	499.0	2.1e-182	1.0	1.0	0.975	BlastRules:WP_001135039
contig_51	cds	77804	78649	+	PAPNPA_03511	305.0	4.2e-102	0.954	0.867	0.616	UniRef:UniRef50_A0AAN3RST5
contig_51	cds	78688	78975	+	PAPNPA_03512	186.0	2.3e-61	0.958	0.883	1.0	UniRef:UniRef50_A0A764GR16
contig_51	cds	79075	79524	-	PAPNPA_03513	214.0	1.4e-70	0.966	0.960	0.757	UniRef:UniRef50_A9MR60
contig_51	cds	80264	80476	+	PAPNPA_03514	132.0	6.8e-41	1.0	1.0	0.943	UniRef:UniRef50_A0A6C6YX79
contig_51	cds	80501	80848	+	PAPNPA_03515	234.0	1.3e-79	1.0	1.0	1.0	UniRef:UniRef50_A0A3S4HWA0
contig_51	cds	81432	82196	+	PAPNPA_03516	367.0	1.5e-127	0.949	0.855	0.676	UniRef:UniRef50_A9MR55
contig_51	cds	82217	83710	+	PAPNPA_03517	868.0	1.2e-317	0.976	0.945	0.852	UniRef:UniRef50_A0A237NMI4
contig_51	cds	83814	85010	+	PAPNPA_03518	465.0	6.9e-161	0.977	0.840	0.558	UniRef:UniRef50_A0A084ZQX2
contig_51	cds	85028	86281	+	PAPNPA_03519	586.0	8.0e-209	0.995	0.952	0.670	UniRef:UniRef50_A9MR52
contig_51	cds	86400	86657	+	PAPNPA_03520	157.0	3.4e-50	1.0	1.0	0.941	UniRef:UniRef50_A0A5C2M130
contig_51	cds	86968	88134	+	PAPNPA_03521	462.0	2.9e-160	0.982	0.858	0.635	UniRef:UniRef50_A8G9L0
contig_51	cds	88202	89095	+	PAPNPA_03522	485.0	1.0e-172	0.990	0.899	0.796	UniRef:UniRef50_P0A9G2
contig_51	cds	89150	91189	-	PAPNPA_03523	1366.0	0.0	1.0	0.963	0.935	UniRef:UniRef50_Q01336
contig_51	cds	91229	92602	-	PAPNPA_03524	564.0	9.0e-199	0.989	0.956	0.606	UniRef:UniRef50_A0A6C6YXS9
contig_51	cds	93103	93312	+	PAPNPA_03525	142.0	1.4e-44	1.0	1.0	1.0	UniRef:UniRef50_C5B7M1
contig_51	cds	93656	94594	+	PAPNPA_03526	415.0	4.9e-144	0.981	0.816	0.680	UniRef:UniRef50_Q7N8X3
contig_51	cds	94639	97473	+	PAPNPA_03527	1377.0	0.0	1.001	0.970	0.704	UniRef:UniRef50_Q8ZIM0
contig_51	cds	97473	97973	+	PAPNPA_03528	265.0	6.6e-90	0.952	0.814	0.804	UniRef:UniRef50_Q9KU46
contig_51	cds	98128	98577	+	PAPNPA_03529	168.0	2.0e-52	0.960	0.935	0.573	UniRef:UniRef50_A0A376DLB2
contig_51	cds	98580	99530	+	PAPNPA_03530	419.0	2.5e-145	0.984	0.829	0.678	UniRef:UniRef50_P62623
contig_51	ncRNA	99576	99707	+	PAPNPA_03531	164.0	1.6e-29	-	-	-	RFAM:RF02048
contig_51	cds	99730	100932	+	PAPNPA_03532	830.0	3.8e-306	1.0	0.983	0.983	UniRef:UniRef50_M7RH86
contig_51	cds	100948	101868	+	PAPNPA_03533	491.0	6.6e-175	0.987	0.910	0.801	UniRef:UniRef50_P22564
contig_51	cds	101890	102576	-	PAPNPA_03534	380.0	1.6e-133	0.996	0.946	0.841	UniRef:UniRef50_P52688
contig_51	cds	102578	104236	-	PAPNPA_03535	904.0	0.0	0.976	0.942	0.853	UniRef:UniRef50_P52687
contig_51	cds	104332	105633	-	PAPNPA_03536	784.0	6.9e-286	1.0	0.880	0.984	UniRef:UniRef50_P13156
contig_51	cds	105646	107421	-	PAPNPA_03537	1021.0	0.0	1.181	1.003	0.807	UniRef:UniRef50_A0A379XLB9
contig_51	cds	107437	107676	-	PAPNPA_03538	117.0	1.2e-34	0.987	0.975	0.833	UniRef:UniRef50_A0A379UMS0
contig_51	cds	107835	109175	-	PAPNPA_03539	841.0	6.7e-311	1.0	1.0	0.998	BlastRules:WP_000183602
contig_51	cds	109495	110463	+	PAPNPA_03540	583.0	5.1e-211	0.904	0.874	1.0	UniRef:UniRef50_A0A379WFG3
contig_51	cds	110493	110786	+	PAPNPA_03541	111.0	1.1e-31	0.979	0.969	0.600	UniRef:UniRef50_B7LVP5
contig_51	cds	110783	111652	+	PAPNPA_03542	393.0	5.0e-136	0.993	0.827	0.707	UniRef:UniRef50_P17725
contig_51	cds	111663	113183	+	PAPNPA_03543	652.0	5.9e-232	0.964	0.914	0.682	UniRef:UniRef50_P75726
contig_51	cds	113183	113734	+	PAPNPA_03544	215.0	6.0e-70	0.956	0.888	0.606	UniRef:UniRef50_B7LWL8
contig_51	cds	113712	114620	+	PAPNPA_03545	416.0	8.9e-145	0.977	0.850	0.698	UniRef:UniRef50_B7LWM0
contig_51	cds	114800	115621	+	PAPNPA_03546	355.0	4.5e-122	0.971	0.849	0.683	UniRef:UniRef50_Q2NVY2
contig_51	ncRNA-region	115627	115704	+	-	99.7	2.2e-16	-	-	-	RFAM:RF02551
contig_51	cds	115752	116027	-	PAPNPA_03547	-	-	-	-	-	-
contig_51	cds	116663	117811	+	PAPNPA_03548	655.0	2.1e-236	1.183	1.0	0.743	UniRef:UniRef50_P0A6F1
contig_51	cds	117830	121057	+	PAPNPA_03549	2053.0	0.0	0.999	0.824	0.980	UniRef:UniRef50_P00968
contig_51	cds	121331	121726	+	PAPNPA_03550	-	-	-	-	-	-
contig_51	cds	121804	122400	-	PAPNPA_03551	275.0	9.5e-93	1.0	0.892	0.702	UniRef:UniRef50_A0A376W173
contig_51	cds	122510	123295	-	PAPNPA_03552	477.0	2.1e-170	0.981	0.828	0.941	UniRef:UniRef50_P31551
contig_51	cds	123349	124902	-	PAPNPA_03553	603.0	6.2e-212	1.002	0.940	0.575	UniRef:UniRef50_P31552
contig_51	cds	124965	126182	-	PAPNPA_03554	832.0	6.0e-306	1.0	0.918	0.983	UniRef:UniRef50_P31572
contig_51	cds	126294	127436	-	PAPNPA_03555	759.0	1.0e-278	1.029	1.0	0.972	UniRef:UniRef50_P60584
contig_51	cds	127471	128988	-	PAPNPA_03556	773.0	3.0e-279	0.976	0.890	0.742	UniRef:UniRef50_P31553
contig_51	cds	129469	130239	+	PAPNPA_03557	404.0	4.8e-142	1.0	0.921	0.816	UniRef:UniRef50_A0A2X4TIQ2
contig_51	cds	130255	131196	+	PAPNPA_03558	547.0	1.6e-196	1.102	1.0	0.838	UniRef:UniRef50_P31574
contig_51	cds	131246	132532	+	PAPNPA_03559	511.0	4.5e-179	1.035	1.002	0.607	UniRef:UniRef50_A0A6A8QPB3
contig_51	cds	132529	132816	+	PAPNPA_03560	187.0	8.6e-62	1.116	1.0	0.858	UniRef:UniRef50_A0A120M097
contig_51	ncRNA	132841	132923	-	PAPNPA_03561	63.2	6.8e-09	-	-	-	RFAM:RF02564
contig_51	cds	132963	134303	+	PAPNPA_03562	888.0	0.0	1.0	0.809	1.0	UniRef:UniRef50_P31679
contig_51	cds	134392	134622	+	PAPNPA_03563	69.7	1.1e-15	1.013	1.0	0.519	UniRef:UniRef50_A0A0J8YCG2
contig_51	cds	134916	135338	+	PAPNPA_03564	-	-	-	-	-	-
contig_51	cds	135562	135852	-	PAPNPA_03565	141.0	2.1e-43	1.0	0.857	0.729	UniRef:UniRef50_A0A0H3GT82
contig_51	cds	136750	138639	+	PAPNPA_03566	1298.0	0.0	1.022	1.0	0.978	UniRef:UniRef50_A0A5E4TG07
contig_51	cds	139046	139576	+	PAPNPA_03567	256.0	4.7e-86	1.040	0.888	0.645	UniRef:UniRef50_Q8ZRW3
contig_51	cds	139569	141431	+	PAPNPA_03568	1025.0	0.0	1.106	0.999	0.816	UniRef:UniRef50_P03819
contig_51	cds	141630	142109	+	PAPNPA_03569	282.0	6.6e-97	1.0	0.874	0.836	UniRef:UniRef50_Q6D0D5
contig_51	cds	142215	143063	-	PAPNPA_03570	484.0	3.7e-173	0.972	0.993	0.818	UniRef:UniRef50_C4L9L6
contig_51	cds	143074	143451	-	PAPNPA_03571	239.0	5.5e-81	0.992	0.855	0.944	UniRef:UniRef50_Q56017
contig_51	cds	143454	144275	-	PAPNPA_03572	359.0	1.8e-123	0.971	0.855	0.660	UniRef:UniRef50_P06992
contig_51	cds	144272	145261	-	PAPNPA_03573	417.0	1.3e-144	1.009	0.902	0.642	UniRef:UniRef50_P58719
contig_51	cds	145261	146547	-	PAPNPA_03574	555.0	8.4e-196	0.995	0.926	0.660	UniRef:UniRef50_P0ABZ6
contig_51	cds	146601	148961	-	PAPNPA_03575	1155.0	0.0	1.015	0.989	0.708	UniRef:UniRef50_B4F2H9
contig_51	cds	149217	150029	+	PAPNPA_03576	257.0	1.2e-83	1.067	1.003	0.507	UniRef:UniRef50_Q74Q30
contig_51	cds	150124	150783	-	PAPNPA_03577	335.0	1.5e-115	1.0	0.811	0.744	UniRef:UniRef50_P0AA37
contig_51	cds	150795	153701	-	PAPNPA_03578	1766.0	0.0	0.985	0.873	0.930	UniRef:UniRef50_P60240
contig_51	cds	153875	156226	-	PAPNPA_03579	1462.0	0.0	1.0	0.812	0.894	UniRef:UniRef50_P21189
contig_51	cds	156270	156890	-	PAPNPA_03580	368.0	5.7e-129	1.0	0.811	0.932	UniRef:UniRef50_A0A6C6YWV0
contig_51	cds	157408	157827	+	PAPNPA_03581	273.0	2.5e-94	0.964	0.870	0.978	UniRef:UniRef50_S5NAE8
contig_51	cds	157833	158528	-	PAPNPA_03582	449.0	3.2e-160	1.0	0.843	0.935	UniRef:UniRef50_P08203
contig_51	cds	158669	160171	-	PAPNPA_03583	990.0	0.0	0.998	0.933	0.952	UniRef:UniRef50_P08202
contig_51	cds	160182	161891	-	PAPNPA_03584	799.0	7.4e-290	0.810	1.0	0.844	UniRef:UniRef50_A0A4P0XR93
contig_51	cds	162232	163077	+	PAPNPA_03585	536.0	1.3e-193	1.0	0.959	0.886	UniRef:UniRef50_A0A090V0Z5
contig_51	cds	163196	163963	+	PAPNPA_03586	350.0	6.8e-121	0.996	0.981	0.669	UniRef:UniRef50_A0A377TMN9
